event,t_ms,allocator_ref,allocator,live_bytes
170,44.906364,0x35a3890,A3,403668620
171,44.927312,0x35a3890,A3,404112128
172,44.970472,0x35a3890,A3,601084628
173,49.216671,0x35746e0,A2,1228831892
174,57.824498,0x35a3890,A3,803506116
175,63.055532,0x41ca3b0,A0,2558685680
176,65.333274,0x3ec9730,A1,2556462072
177,71.073568,0x35a3890,A3,1208349092
178,75.741607,0x35746e0,A2,2445376796
179,98.028155,0x35a3890,A3,2422878020
180,144.024127,0x41ca3b0,A0,3784688240
181,145.596289,0x3ec9730,A1,3782571264
182,155.644056,0x35746e0,A2,3661921700
183,177.327795,0x35a3890,A3,3637406948
184,225.104536,0x41ca3b0,A0,4176696824
185,226.210657,0x3ec9730,A1,4174579848
186,235.131014,0x35746e0,A2,4053930284
187,251.198189,0x41ca3b0,A0,4307366352
188,251.993994,0x3ec9730,A1,4305249376
189,256.688219,0x35a3890,A3,4029415556
190,260.616531,0x35746e0,A2,4184599812
191,278.356046,0x35a3890,A3,4160085092
192,371.073668,0x41ca3b0,A0,4438035880
193,371.363306,0x41ca3b0,A0,4830044464
194,371.582648,0x41ca3b0,A0,6056047024
195,372.205955,0x41ca3b0,A0,7282049584
196,372.514560,0x3ec9730,A1,4435918904
197,372.614597,0x3ec9730,A1,4827927488
198,372.829272,0x3ec9730,A1,6054036680
199,372.835160,0x41ca3b0,A0,7690717104
200,373.054722,0x41ca3b0,A0,7895050864
201,373.173876,0x41ca3b0,A0,8092334392
202,373.290637,0x41ca3b0,A0,8099384624
203,373.309092,0x41ca3b0,A0,8141686016
204,373.450116,0x41ca3b0,A0,8183987408
205,373.456315,0x3ec9730,A1,7280145872
206,373.499985,0x41ca3b0,A0,8226288800
207,373.535604,0x41ca3b0,A0,8240389264
208,373.559667,0x41ca3b0,A0,8282690656
209,373.595386,0x41ca3b0,A0,8324992048
210,373.631926,0x41ca3b0,A0,8339092512
211,373.654417,0x41ca3b0,A0,8353192976
212,373.677118,0x41ca3b0,A0,8353533548
213,374.090637,0x3ec9730,A1,7688848936
214,374.308497,0x3ec9730,A1,7893200468
215,374.426409,0x3ec9730,A1,8090534416
216,374.448950,0x41ca3b0,A0,8222864020
217,374.461737,0x41ca3b0,A0,7830855436
218,374.463239,0x41ca3b0,A0,6604852876
219,374.464591,0x41ca3b0,A0,5378850316
220,374.465713,0x41ca3b0,A0,4970182796
221,374.467155,0x41ca3b0,A0,4765849036
222,374.468607,0x41ca3b0,A0,4568565508
223,374.472632,0x41ca3b0,A0,4568224936
224,374.473954,0x41ca3b0,A0,4554124472
225,374.475136,0x41ca3b0,A0,4540024008
226,374.476167,0x41ca3b0,A0,4497722616
227,374.477209,0x41ca3b0,A0,4455421224
228,374.477809,0x41ca3b0,A0,4441320760
229,374.478530,0x41ca3b0,A0,4399019368
230,374.479021,0x41ca3b0,A0,4356717976
231,374.479582,0x41ca3b0,A0,4314416584
232,374.503815,0x41ca3b0,A0,4307366352
233,374.506008,0x41ca3b0,A0,4307025780
234,374.507300,0x41ca3b0,A0,4292925316
235,374.508061,0x41ca3b0,A0,4278824852
236,374.509213,0x41ca3b0,A0,4236523460
237,374.509833,0x41ca3b0,A0,4194222068
238,374.510404,0x41ca3b0,A0,4180121604
239,374.511045,0x41ca3b0,A0,4137820212
240,374.512687,0x41ca3b0,A0,4095518820
241,374.513168,0x41ca3b0,A0,4053217428
242,374.513639,0x41ca3b0,A0,4046167196
243,374.542959,0x3ec9730,A1,8097552000
244,374.561785,0x3ec9730,A1,8139657504
245,374.722276,0x3ec9730,A1,8181763008
246,374.778793,0x3ec9730,A1,8223868512
247,374.816816,0x3ec9730,A1,8237903680
248,374.839807,0x3ec9730,A1,8280009184
249,374.876047,0x3ec9730,A1,8322114688
250,374.911356,0x3ec9730,A1,8336149856
251,374.933506,0x3ec9730,A1,8350185024
252,374.958330,0x3ec9730,A1,8350516584
253,375.430970,0x35746e0,A2,4315269340
254,375.528194,0x35746e0,A2,4707277924
255,375.743670,0x35746e0,A2,5923822828
256,376.360138,0x35746e0,A2,7140367732
257,376.983084,0x35746e0,A2,7545882700
258,377.199412,0x35746e0,A2,7748640184
259,377.317324,0x35746e0,A2,7945686352
260,377.432362,0x35746e0,A2,7951397668
261,377.451409,0x35746e0,A2,7985665564
262,377.564103,0x35746e0,A2,8019933460
263,377.601755,0x35746e0,A2,8054201356
264,377.634671,0x35746e0,A2,8065623988
265,377.655119,0x35746e0,A2,8099891884
266,377.689987,0x35746e0,A2,8134159780
267,377.722471,0x35746e0,A2,8145582412
268,377.743300,0x35746e0,A2,8157005044
269,377.764910,0x35746e0,A2,8157442988
270,378.461608,0x3ec9730,A1,8219847056
271,378.463400,0x35746e0,A2,8026773460
272,378.470740,0x35746e0,A2,7634764876
273,378.471071,0x3ec9730,A1,7827838472
274,378.472543,0x35746e0,A2,6418219972
275,378.472883,0x3ec9730,A1,6601729280
276,378.473845,0x35746e0,A2,5201675068
277,378.474455,0x3ec9730,A1,5375620088
278,378.474656,0x35746e0,A2,4796160100
279,378.475317,0x3ec9730,A1,4966917024
280,378.475927,0x35746e0,A2,4593402616
281,378.476488,0x3ec9730,A1,4762565492
282,378.476999,0x35746e0,A2,4396356448
283,378.477470,0x3ec9730,A1,4565231544
284,378.480904,0x3ec9730,A1,4564899984
285,378.481235,0x35746e0,A2,4395918504
286,378.482236,0x3ec9730,A1,4550864816
287,378.482967,0x35746e0,A2,4384495872
288,378.483568,0x3ec9730,A1,4536829648
289,378.484319,0x35746e0,A2,4373073240
290,378.484449,0x3ec9730,A1,4494724144
291,378.485110,0x35746e0,A2,4338805344
292,378.485380,0x3ec9730,A1,4452618640
293,378.486232,0x35746e0,A2,4304537448
294,378.486542,0x3ec9730,A1,4438583472
295,378.487203,0x35746e0,A2,4293114816
296,378.487624,0x3ec9730,A1,4396477968
297,378.488024,0x35746e0,A2,4258846920
298,378.488645,0x35746e0,A2,4224579024
299,378.488895,0x3ec9730,A1,4354372464
300,378.489396,0x35746e0,A2,4190311128
301,378.489576,0x3ec9730,A1,4312266960
302,378.508152,0x3ec9730,A1,4305249376
303,378.508272,0x35746e0,A2,4184599812
304,378.509814,0x3ec9730,A1,4304917816
305,378.510145,0x35746e0,A2,4184161868
306,378.511066,0x3ec9730,A1,4290882648
307,378.511226,0x35746e0,A2,4172739236
308,378.511987,0x35746e0,A2,4161316604
309,378.512007,0x3ec9730,A1,4276847480
310,378.512668,0x3ec9730,A1,4234741976
311,378.512798,0x35746e0,A2,4127048708
312,378.513399,0x35746e0,A2,4092780812
313,378.513449,0x3ec9730,A1,4192636472
314,378.513870,0x35746e0,A2,4081358180
315,378.514020,0x3ec9730,A1,4178601304
316,378.514310,0x35746e0,A2,4047090284
317,378.514591,0x3ec9730,A1,4136495800
318,378.515952,0x35746e0,A2,4012822388
319,378.516453,0x35746e0,A2,3978554492
320,378.516523,0x3ec9730,A1,4094390296
321,378.516934,0x35746e0,A2,3972843176
322,378.517234,0x3ec9730,A1,4052284792
323,378.517785,0x3ec9730,A1,4045267208
324,385.568160,0x35a3890,A3,4290754628
325,385.827297,0x35a3890,A3,4682763236
326,386.040610,0x35a3890,A3,5897292164
327,386.653293,0x35a3890,A3,7111821092
328,387.281236,0x35a3890,A3,7516664068
329,387.497624,0x35a3890,A3,7719085556
330,387.615876,0x35a3890,A3,7916058056
331,387.730294,0x35a3890,A3,7921507044
332,387.747928,0x35a3890,A3,7954200972
333,387.857849,0x35a3890,A3,7986894900
334,387.898535,0x35a3890,A3,8019588828
335,387.930279,0x35a3890,A3,8030486804
336,387.951458,0x35a3890,A3,8063180732
337,387.983832,0x35a3890,A3,8095874660
338,388.013804,0x35a3890,A3,8106772636
339,388.033471,0x35a3890,A3,8117670612
340,388.053578,0x35a3890,A3,8118114120
341,388.649868,0x35a3890,A3,7987444584
342,388.656958,0x35a3890,A3,7595435976
343,388.658200,0x35a3890,A3,6380907048
344,388.659141,0x35a3890,A3,5166378120
345,388.660112,0x35a3890,A3,4761535144
346,388.661254,0x35a3890,A3,4559113656
347,388.662185,0x35a3890,A3,4362141156
348,388.665640,0x35a3890,A3,4361697648
349,388.666772,0x35a3890,A3,4350799672
350,388.668033,0x35a3890,A3,4339901696
351,388.669215,0x35a3890,A3,4307207768
352,388.669736,0x35a3890,A3,4274513840
353,388.670276,0x35a3890,A3,4263615864
354,388.671268,0x35a3890,A3,4230921936
355,388.671809,0x35a3890,A3,4198228008
356,388.672389,0x35a3890,A3,4165534080
357,388.685437,0x35a3890,A3,4160085092
358,388.686849,0x35a3890,A3,4159641584
359,388.687901,0x35a3890,A3,4148743608
360,388.688612,0x35a3890,A3,4137845632
361,388.689323,0x35a3890,A3,4105151704
362,388.689773,0x35a3890,A3,4072457776
363,388.690314,0x35a3890,A3,4061559800
364,388.690855,0x35a3890,A3,4028865872
365,388.692397,0x35a3890,A3,3996171944
366,388.692888,0x35a3890,A3,3963478016
367,388.693378,0x35a3890,A3,3958029028
368,644.078015,0x3ec9730,A1,4175936736
369,644.078275,0x35746e0,A2,4103512704
370,644.082761,0x35a3890,A3,4088698564
371,644.150895,0x41ca3b0,A0,4176836724
372,647.116623,0x3ec9730,A1,4189971904
373,647.132826,0x3ec9730,A1,4204007072
374,647.142749,0x3ec9730,A1,4218042240
375,647.150179,0x3ec9730,A1,4232077408
376,647.151742,0x35746e0,A2,4114935336
377,647.161365,0x3ec9730,A1,4232077636
378,647.168184,0x35746e0,A2,4126357968
379,647.177357,0x35746e0,A2,4137780600
380,647.185138,0x35746e0,A2,4149203232
381,647.193749,0x35746e0,A2,4149203460
382,647.233584,0x3ec9730,A1,4362747164
383,647.269784,0x35746e0,A2,4279872988
384,647.297923,0x35a3890,A3,4099596540
385,647.313784,0x35a3890,A3,4110494516
386,647.322667,0x35a3890,A3,4121392492
387,647.324349,0x3ec9730,A1,4376782332
388,647.328865,0x35a3890,A3,4132290468
389,647.336926,0x35a3890,A3,4132290700
390,647.347471,0x3ec9730,A1,4390817500
391,647.357174,0x35746e0,A2,4291295620
392,647.370482,0x3ec9730,A1,4404852668
393,647.379555,0x35746e0,A2,4302718252
394,647.392763,0x3ec9730,A1,4418887836
395,647.402587,0x35746e0,A2,4314140884
396,647.414954,0x3ec9730,A1,4418888064
397,647.423726,0x35746e0,A2,4325563516
398,647.433729,0x3ec9730,A1,4418887836
399,647.444384,0x35746e0,A2,4325563744
400,647.444825,0x3ec9730,A1,4404852668
401,647.446447,0x3ec9730,A1,4390817500
402,647.447649,0x3ec9730,A1,4376782332
403,647.448350,0x3ec9730,A1,4362747164
404,647.449161,0x3ec9730,A1,4232077636
405,647.461187,0x35746e0,A2,4325563516
406,647.465002,0x3ec9730,A1,4362747164
407,647.467826,0x35746e0,A2,4314140884
408,647.469409,0x35746e0,A2,4302718252
409,647.470550,0x35746e0,A2,4291295620
410,647.471221,0x35746e0,A2,4279872988
411,647.471902,0x35746e0,A2,4149203460
412,647.486442,0x35746e0,A2,4279872988
413,647.579660,0x41ca3b0,A0,4190937188
414,647.596093,0x41ca3b0,A0,4205037652
415,647.606177,0x41ca3b0,A0,4219138116
416,647.612866,0x41ca3b0,A0,4233238580
417,647.621187,0x41ca3b0,A0,4233238812
418,647.732881,0x35a3890,A3,4262960236
419,648.028337,0x41ca3b0,A0,4363908340
420,648.236904,0x35a3890,A3,4273858212
421,648.462394,0x41ca3b0,A0,4378008804
422,648.628172,0x35a3890,A3,4284756188
423,648.792838,0x41ca3b0,A0,4392109268
424,648.959598,0x35a3890,A3,4295654164
425,649.122972,0x41ca3b0,A0,4406209732
426,649.287048,0x35a3890,A3,4306552140
427,649.450913,0x41ca3b0,A0,4420310196
428,649.613787,0x35a3890,A3,4306552372
429,649.778093,0x41ca3b0,A0,4420310428
430,649.937492,0x35a3890,A3,4306552140
431,649.944041,0x35a3890,A3,4295654164
432,649.945534,0x35a3890,A3,4284756188
433,649.946605,0x35a3890,A3,4273858212
434,649.947426,0x35a3890,A3,4262960236
435,649.948217,0x35a3890,A3,4132290700
436,649.963929,0x35a3890,A3,4262960236
437,650.089842,0x41ca3b0,A0,4420310196
438,650.096211,0x41ca3b0,A0,4406209732
439,650.097833,0x41ca3b0,A0,4392109268
440,650.099175,0x41ca3b0,A0,4378008804
441,650.099746,0x41ca3b0,A0,4363908340
442,650.101087,0x41ca3b0,A0,4233238812
443,650.119152,0x41ca3b0,A0,4363908340
444,654.277060,0x3ec9730,A1,4232077636
445,654.288265,0x35746e0,A2,4149203460
446,655.887725,0x35746e0,A2,4160626092
447,656.423171,0x35746e0,A2,4149203460
448,656.605753,0x3ec9730,A1,4246112804
449,657.173964,0x35746e0,A2,4149431572
450,657.184288,0x35746e0,A2,4149431572
451,657.234197,0x3ec9730,A1,4232077636
452,657.501614,0x35a3890,A3,4132290700
453,657.553926,0x41ca3b0,A0,4233238812
454,657.588244,0x35746e0,A2,4149431572
455,657.638853,0x35746e0,A2,4150079348
456,657.647295,0x35746e0,A2,4150079348
457,657.658831,0x35746e0,A2,4150079348
458,657.660243,0x35746e0,A2,4150079348
459,657.977248,0x3ec9730,A1,4232516092
460,657.985760,0x3ec9730,A1,4232516092
461,658.318578,0x3ec9730,A1,4232516092
462,658.359835,0x3ec9730,A1,4232740756
463,658.366424,0x3ec9730,A1,4232740756
464,658.375146,0x3ec9730,A1,4232740756
465,658.376558,0x3ec9730,A1,4232740756
466,658.846494,0x35a3890,A3,4143188676
467,658.868704,0x41ca3b0,A0,4247339276
468,659.332903,0x35a3890,A3,4132290700
469,659.441712,0x41ca3b0,A0,4233238812
470,660.680366,0x35a3890,A3,4132305276
471,660.689118,0x35a3890,A3,4132305276
472,660.991884,0x35a3890,A3,4132305276
473,661.025931,0x41ca3b0,A0,4233466924
474,661.032520,0x41ca3b0,A0,4233466924
475,661.184829,0x35a3890,A3,4132953052
476,661.189886,0x35a3890,A3,4132953052
477,661.196616,0x35a3890,A3,4132953052
478,661.198138,0x35a3890,A3,4132953052
479,661.261325,0x41ca3b0,A0,4233466924
480,661.346492,0x41ca3b0,A0,4233905380
481,661.350157,0x41ca3b0,A0,4233905380
482,661.357777,0x41ca3b0,A0,4233905380
483,661.359149,0x41ca3b0,A0,4233905380
484,661.497590,0x35a3890,A3,4133177716
485,661.500924,0x35a3890,A3,4133177716
486,661.505570,0x35a3890,A3,4133177716
487,661.506642,0x35a3890,A3,4133177716
488,661.507563,0x35a3890,A3,4133177716
489,661.655376,0x41ca3b0,A0,4233919956
490,661.659062,0x41ca3b0,A0,4233919956
491,661.665370,0x41ca3b0,A0,4233919956
492,661.666442,0x41ca3b0,A0,4233919956
493,661.667463,0x41ca3b0,A0,4233919956
494,668.731207,0x3ec9730,A1,4232302300
495,668.734371,0x41ca3b0,A0,4233691844
496,668.736514,0x3ec9730,A1,4232077636
497,668.737946,0x41ca3b0,A0,4233253388
498,668.739498,0x41ca3b0,A0,4233238812
499,668.746498,0x41ca3b0,A0,4363908340
500,668.746778,0x3ec9730,A1,4362747164
501,668.755480,0x35a3890,A3,4133163140
502,668.759085,0x35a3890,A3,4132515364
503,668.760407,0x35a3890,A3,4132290700
504,668.767948,0x35a3890,A3,4262960236
505,668.796537,0x35746e0,A2,4149851236
506,668.811628,0x35746e0,A2,4149203460
507,668.828801,0x35746e0,A2,4279872988
508,668.834489,0x3ec9730,A1,4376782332
509,668.859734,0x3ec9730,A1,4390817500
510,668.895733,0x3ec9730,A1,4404852668
511,668.919226,0x3ec9730,A1,4418887836
512,668.920718,0x35746e0,A2,4291295620
513,668.943409,0x3ec9730,A1,4418888064
514,668.944901,0x35746e0,A2,4302718252
515,668.978117,0x35746e0,A2,4314140884
516,668.981972,0x3ec9730,A1,4418887836
517,668.983754,0x3ec9730,A1,4404852668
518,668.984445,0x3ec9730,A1,4390817500
519,668.985316,0x3ec9730,A1,4376782332
520,668.985917,0x3ec9730,A1,4362747164
521,668.986768,0x3ec9730,A1,4232077636
522,668.993728,0x3ec9730,A1,4362747164
523,668.999696,0x35746e0,A2,4325563516
524,669.021056,0x35746e0,A2,4325563744
525,669.054712,0x35746e0,A2,4325563516
526,669.056384,0x35746e0,A2,4314140884
527,669.057145,0x35746e0,A2,4302718252
528,669.058147,0x35746e0,A2,4291295620
529,669.058908,0x35746e0,A2,4279872988
530,669.059529,0x35746e0,A2,4149203460
531,669.065567,0x35746e0,A2,4279872988
532,669.072757,0x3ec9730,A1,4376782332
533,669.095748,0x3ec9730,A1,4390817500
534,669.117148,0x3ec9730,A1,4404852668
535,669.138497,0x3ec9730,A1,4418887836
536,669.144555,0x35746e0,A2,4291295620
537,669.162270,0x3ec9730,A1,4418888064
538,669.165134,0x35746e0,A2,4302718252
539,669.181656,0x3ec9730,A1,4549557592
540,669.184891,0x35746e0,A2,4314140884
541,669.205329,0x35746e0,A2,4325563516
542,669.228100,0x35746e0,A2,4325563744
543,669.246005,0x35746e0,A2,4456233272
544,669.259724,0x3ec9730,A1,4563592760
545,669.262047,0x41ca3b0,A0,4378008804
546,669.281684,0x3ec9730,A1,4577627928
547,669.303093,0x3ec9730,A1,4591663096
548,669.324693,0x3ec9730,A1,4605698264
549,669.325154,0x35746e0,A2,4467655904
550,669.345912,0x35746e0,A2,4479078536
551,669.346503,0x3ec9730,A1,4605698492
552,669.363797,0x3ec9730,A1,4736368020
553,669.366491,0x35746e0,A2,4490501168
554,669.386528,0x35746e0,A2,4501923800
555,669.407337,0x35746e0,A2,4501924028
556,669.424200,0x35746e0,A2,4632593556
557,669.443487,0x3ec9730,A1,4750403188
558,669.465277,0x3ec9730,A1,4764438356
559,669.486386,0x35a3890,A3,4273858212
560,669.487036,0x3ec9730,A1,4778473524
561,669.502638,0x35746e0,A2,4644016188
562,669.508316,0x3ec9730,A1,4792508692
563,669.525930,0x35746e0,A2,4655438820
564,669.530486,0x3ec9730,A1,4792508920
565,669.547409,0x35746e0,A2,4666861452
566,669.552867,0x3ec9730,A1,4923178448
567,669.567107,0x35746e0,A2,4678284084
568,669.588156,0x35746e0,A2,4678284312
569,669.606751,0x35746e0,A2,4808953840
570,669.632687,0x3ec9730,A1,4937213616
571,669.654377,0x41ca3b0,A0,4392109268
572,669.655037,0x3ec9730,A1,4951248784
573,669.676507,0x3ec9730,A1,4965283952
574,669.685860,0x35746e0,A2,4820376472
575,669.697936,0x3ec9730,A1,4979319120
576,669.706548,0x35746e0,A2,4831799104
577,669.719847,0x3ec9730,A1,4979319348
578,669.729069,0x35746e0,A2,4843221736
579,669.738773,0x3ec9730,A1,5109988876
580,669.749257,0x35746e0,A2,4854644368
581,669.769715,0x35746e0,A2,4854644596
582,669.791395,0x35746e0,A2,4985314124
583,669.818602,0x3ec9730,A1,5124024044
584,669.820866,0x35a3890,A3,4284756188
585,669.840903,0x3ec9730,A1,5138059212
586,669.863895,0x3ec9730,A1,5152094380
587,669.870954,0x35746e0,A2,4996736756
588,669.886866,0x3ec9730,A1,5166129548
589,669.891613,0x35746e0,A2,5008159388
590,669.909027,0x3ec9730,A1,5166129776
591,669.913243,0x35746e0,A2,5019582020
592,669.934001,0x3ec9730,A1,5296799304
593,669.934902,0x35746e0,A2,5031004652
594,669.955150,0x35746e0,A2,5031004880
595,669.981767,0x35746e0,A2,5161674408
596,669.988346,0x41ca3b0,A0,4406209732
597,670.014662,0x3ec9730,A1,5310834472
598,670.044193,0x3ec9730,A1,5324869640
599,670.061326,0x35746e0,A2,5173097040
600,670.066714,0x3ec9730,A1,5338904808
601,670.086661,0x35746e0,A2,5184519672
602,670.090046,0x3ec9730,A1,5352939976
603,670.106849,0x35746e0,A2,5195942304
604,670.111685,0x3ec9730,A1,5352940204
605,670.127167,0x35746e0,A2,5207364936
606,670.131973,0x3ec9730,A1,5483609732
607,670.148306,0x35746e0,A2,5207365164
608,670.151350,0x35a3890,A3,4295654164
609,670.167232,0x35746e0,A2,5338034692
610,670.212905,0x3ec9730,A1,5497644900
611,670.234985,0x3ec9730,A1,5511680068
612,670.247262,0x35746e0,A2,5349457324
613,670.257316,0x3ec9730,A1,5525715236
614,670.268491,0x35746e0,A2,5360879956
615,670.279446,0x3ec9730,A1,5539750404
616,670.290051,0x35746e0,A2,5372302588
617,670.301376,0x3ec9730,A1,5539750632
618,670.310889,0x35746e0,A2,5383725220
619,670.312011,0x41ca3b0,A0,4420310196
620,670.317458,0x3ec9730,A1,5670420160
