event,t_ms,allocator_ref,allocator,live_bytes
77,16.579158,0x42d7a20,A1,393316264
78,16.580179,0x2dbde70,A0,395153564
79,16.616079,0x42d7a20,A1,407351432
80,16.617371,0x2dbde70,A0,409254028
81,16.636917,0x42d7a20,A1,449456936
82,16.638910,0x2dbde70,A0,451555420
83,16.670183,0x42d7a20,A1,491562440
84,16.673528,0x2dbde70,A0,493856812
85,16.703970,0x42d7a20,A1,505597608
86,16.709377,0x2dbde70,A0,507957276
87,16.757944,0x2dbde70,A0,522057740
88,16.758234,0x42d7a20,A1,519632776
89,16.778161,0x42d7a20,A1,519964336
90,16.779083,0x2dbde70,A0,522398312
91,16.800011,0x42d7a20,A1,717298284
92,16.804077,0x2dbde70,A0,719681840
93,18.011967,0x42832b0,A3,87183808
94,18.354878,0x42f0660,A2,171339480
95,20.225989,0x42832b0,A3,98081784
96,20.610236,0x42f0660,A2,205607376
97,20.986513,0x42832b0,A3,130775712
98,22.881186,0x42f0660,A2,211318692
99,23.215926,0x42832b0,A3,163469640
100,23.360966,0x42f0660,A2,217030008
101,23.399008,0x42f0660,A2,251297904
102,23.430291,0x42f0660,A2,285565800
103,23.462465,0x42f0660,A2,319833696
104,23.497183,0x42f0660,A2,331256328
105,23.519463,0x42f0660,A2,365524224
106,23.550446,0x42f0660,A2,399792120
107,23.579546,0x42f0660,A2,411214752
108,23.598272,0x42f0660,A2,422637384
109,23.643945,0x42f0660,A2,422637384
110,25.014417,0x42832b0,A3,196163568
111,26.843100,0x42832b0,A3,201612556
112,27.167546,0x42832b0,A3,207061544
113,27.368231,0x42832b0,A3,239755472
114,27.399965,0x42832b0,A3,272449400
115,27.432059,0x42832b0,A3,305143328
116,27.466727,0x42832b0,A3,316041304
117,27.485653,0x42832b0,A3,348735232
118,27.517647,0x42832b0,A3,381429160
119,27.547908,0x42832b0,A3,392327136
120,27.566193,0x42832b0,A3,403225112
121,27.612187,0x42832b0,A3,403225112
122,28.064108,0x42d7a20,A1,921649816
123,28.129267,0x42f0660,A2,423075328
124,28.178054,0x42f0660,A2,423513272
125,28.245687,0x2dbde70,A0,924015600
126,28.269019,0x42f0660,A2,423075328
127,28.307742,0x42f0660,A2,417364012
128,28.311277,0x42f0660,A2,383096116
129,28.312659,0x42f0660,A2,348828220
130,28.313670,0x42f0660,A2,314560324
131,28.315453,0x42f0660,A2,303137692
132,28.316194,0x42f0660,A2,268869796
133,28.316735,0x42f0660,A2,234601900
134,28.317285,0x42f0660,A2,223179268
135,28.317896,0x42f0660,A2,211756636
136,28.324055,0x42f0660,A2,217467952
137,28.344673,0x42f0660,A2,251735848
138,28.375345,0x42f0660,A2,286003744
139,28.405727,0x42f0660,A2,320271640
140,28.437140,0x42f0660,A2,331694272
141,28.458409,0x42f0660,A2,365962168
142,28.487860,0x42f0660,A2,400230064
143,28.517400,0x42f0660,A2,411652696
144,28.566588,0x42f0660,A2,423075328
145,28.585073,0x42f0660,A2,423513272
146,28.611550,0x42f0660,A2,620559440
147,31.921387,0x42832b0,A3,403668620
148,31.985776,0x42832b0,A3,404112128
149,32.079595,0x42832b0,A3,403668620
150,32.118188,0x42832b0,A3,398219632
151,32.121582,0x42832b0,A3,365525704
152,32.123245,0x42832b0,A3,332831776
153,32.124366,0x42832b0,A3,300137848
154,32.126389,0x42832b0,A3,289239872
155,32.127050,0x42832b0,A3,256545944
156,32.127791,0x42832b0,A3,223852016
157,32.128251,0x42832b0,A3,212954040
158,32.128912,0x42832b0,A3,202056064
159,32.135441,0x42832b0,A3,207505052
160,32.157542,0x42832b0,A3,240198980
161,32.187142,0x42832b0,A3,272892908
162,32.217564,0x42832b0,A3,305586836
163,32.247615,0x42832b0,A3,316484812
164,32.268544,0x42832b0,A3,349178740
165,32.296432,0x42832b0,A3,381872668
166,32.327125,0x42832b0,A3,392770644
167,32.373959,0x42832b0,A3,403668620
168,32.392565,0x42832b0,A3,404112128
169,32.429165,0x42832b0,A3,601084628
170,40.584720,0x42d7a20,A1,1330352880
171,41.139572,0x42f0660,A2,823316924
172,41.556615,0x2dbde70,A0,1332683120
173,46.017624,0x42832b0,A3,803506116
174,55.307638,0x42f0660,A2,1228831892
175,60.681431,0x42832b0,A3,1208349092
176,69.526023,0x42d7a20,A1,2556462072
177,71.135805,0x2dbde70,A0,2558685680
178,83.921161,0x42f0660,A2,2445376796
179,89.641581,0x42832b0,A3,2422878020
180,154.945584,0x42d7a20,A1,3782571264
181,157.925818,0x2dbde70,A0,3784688240
182,168.159739,0x42f0660,A2,3661921700
183,173.235092,0x42832b0,A3,3637406948
184,240.962354,0x42d7a20,A1,4174579848
185,245.175132,0x2dbde70,A0,4176696824
186,253.270345,0x42f0660,A2,4053930284
187,258.524574,0x42832b0,A3,4029415556
188,267.071216,0x42d7a20,A1,4305249376
189,271.937061,0x2dbde70,A0,4307366352
190,279.354993,0x42f0660,A2,4184599812
191,283.646740,0x42832b0,A3,4160085092
192,390.440787,0x42d7a20,A1,4435918904
193,390.572017,0x42d7a20,A1,4827927488
194,390.788375,0x42d7a20,A1,6054036680
195,391.410750,0x42d7a20,A1,7280145872
196,392.038773,0x42d7a20,A1,7688848936
197,392.254499,0x42d7a20,A1,7893200468
198,392.376046,0x42d7a20,A1,8090534416
199,392.491074,0x42d7a20,A1,8097552000
200,392.509039,0x42d7a20,A1,8139657504
201,392.679483,0x42d7a20,A1,8181763008
202,392.727188,0x42d7a20,A1,8223868512
203,392.763288,0x42d7a20,A1,8237903680
204,392.784387,0x42d7a20,A1,8280009184
205,392.818484,0x42d7a20,A1,8322114688
206,392.852250,0x42d7a20,A1,8336149856
207,392.873850,0x42d7a20,A1,8350185024
208,392.894628,0x42d7a20,A1,8350516584
209,394.272842,0x2dbde70,A0,4438035880
210,394.524748,0x2dbde70,A0,4830044464
211,394.737941,0x2dbde70,A0,6056047024
212,395.360016,0x2dbde70,A0,7282049584
213,395.987858,0x2dbde70,A0,7690717104
214,396.204075,0x2dbde70,A0,7895050864
215,396.321567,0x2dbde70,A0,8092334392
216,396.434943,0x2dbde70,A0,8099384624
217,396.451265,0x2dbde70,A0,8141686016
218,396.588614,0x2dbde70,A0,8183987408
219,396.634587,0x2dbde70,A0,8226288800
220,396.671027,0x2dbde70,A0,8240389264
221,396.690804,0x2dbde70,A0,8282690656
222,396.724180,0x2dbde70,A0,8324992048
223,396.758137,0x2dbde70,A0,8339092512
224,396.778535,0x2dbde70,A0,8353192976
225,396.798572,0x2dbde70,A0,8353533548
226,397.025244,0x42f0660,A2,4315269340
227,397.118351,0x42f0660,A2,4707277924
228,397.329552,0x42f0660,A2,5923822828
229,397.504642,0x2dbde70,A0,8222864020
230,397.514906,0x2dbde70,A0,7830855436
231,397.516549,0x2dbde70,A0,6604852876
232,397.518151,0x2dbde70,A0,5378850316
233,397.519302,0x2dbde70,A0,4970182796
234,397.520684,0x2dbde70,A0,4765849036
235,397.521415,0x2dbde70,A0,4568565508
236,397.526672,0x2dbde70,A0,4568224936
237,397.527564,0x2dbde70,A0,4554124472
238,397.528545,0x2dbde70,A0,4540024008
239,397.529306,0x2dbde70,A0,4497722616
240,397.529857,0x2dbde70,A0,4455421224
241,397.530327,0x2dbde70,A0,4441320760
242,397.530818,0x2dbde70,A0,4399019368
243,397.531259,0x2dbde70,A0,4356717976
244,397.531709,0x2dbde70,A0,4314416584
245,397.554090,0x2dbde70,A0,4307366352
246,397.555802,0x2dbde70,A0,4307025780
247,397.556704,0x2dbde70,A0,4292925316
248,397.557254,0x2dbde70,A0,4278824852
249,397.557835,0x2dbde70,A0,4236523460
250,397.558316,0x2dbde70,A0,4194222068
251,397.558787,0x2dbde70,A0,4180121604
252,397.559217,0x2dbde70,A0,4137820212
253,397.561010,0x2dbde70,A0,4095518820
254,397.561510,0x2dbde70,A0,4053217428
255,397.561961,0x2dbde70,A0,4046167196
256,397.940201,0x42f0660,A2,7140367732
257,398.557739,0x42f0660,A2,7545882700
258,398.769590,0x42f0660,A2,7748640184
259,398.883917,0x42f0660,A2,7945686352
260,398.926386,0x42832b0,A3,4290754628
261,398.995671,0x42f0660,A2,7951397668
262,399.013676,0x42f0660,A2,7985665564
263,399.119351,0x42f0660,A2,8019933460
264,399.157463,0x42f0660,A2,8054201356
265,399.177411,0x42832b0,A3,4682763236
266,399.187344,0x42f0660,A2,8065623988
267,399.205870,0x42f0660,A2,8099891884
268,399.235140,0x42f0660,A2,8134159780
269,399.263699,0x42f0660,A2,8145582412
270,399.281534,0x42f0660,A2,8157005044
271,399.299528,0x42f0660,A2,8157442988
272,399.389532,0x42832b0,A3,5897292164
273,399.925558,0x42d7a20,A1,8219847056
274,399.930455,0x42f0660,A2,8026773460
275,399.935522,0x42d7a20,A1,7827838472
276,399.936664,0x42f0660,A2,7634764876
277,399.936904,0x42d7a20,A1,6601729280
278,399.937905,0x42f0660,A2,6418219972
279,399.938156,0x42d7a20,A1,5375620088
280,399.938947,0x42f0660,A2,5201675068
281,399.939187,0x42d7a20,A1,4966917024
282,399.939818,0x42f0660,A2,4796160100
283,399.940048,0x42d7a20,A1,4762565492
284,399.940589,0x42d7a20,A1,4565231544
285,399.940789,0x42f0660,A2,4593402616
286,399.941390,0x42f0660,A2,4396356448
287,399.944545,0x42f0660,A2,4395918504
288,399.944755,0x42d7a20,A1,4564899984
289,399.945997,0x42f0660,A2,4384495872
290,399.946027,0x42d7a20,A1,4550864816
291,399.946928,0x42d7a20,A1,4536829648
292,399.947028,0x42f0660,A2,4373073240
293,399.947629,0x42d7a20,A1,4494724144
294,399.947729,0x42f0660,A2,4338805344
295,399.948210,0x42d7a20,A1,4452618640
296,399.948230,0x42f0660,A2,4304537448
297,399.948690,0x42f0660,A2,4293114816
298,399.948961,0x42d7a20,A1,4438583472
299,399.949331,0x42f0660,A2,4258846920
300,399.949521,0x42d7a20,A1,4396477968
301,399.949862,0x42f0660,A2,4224579024
302,399.950132,0x42d7a20,A1,4354372464
303,399.950302,0x42f0660,A2,4190311128
304,399.950613,0x42d7a20,A1,4312266960
305,399.968187,0x42f0660,A2,4184599812
306,399.968187,0x42d7a20,A1,4305249376
307,399.969679,0x42f0660,A2,4184161868
308,399.969689,0x42d7a20,A1,4304917816
309,399.970620,0x42d7a20,A1,4290882648
310,399.970741,0x42f0660,A2,4172739236
311,399.971101,0x42d7a20,A1,4276847480
312,399.971241,0x42f0660,A2,4161316604
313,399.971612,0x42d7a20,A1,4234741976
314,399.971792,0x42f0660,A2,4127048708
315,399.972082,0x42d7a20,A1,4192636472
316,399.972363,0x42f0660,A2,4092780812
317,399.972533,0x42d7a20,A1,4178601304
318,399.972803,0x42f0660,A2,4081358180
319,399.972994,0x42d7a20,A1,4136495800
320,399.973264,0x42f0660,A2,4047090284
321,399.974906,0x42d7a20,A1,4094390296
322,399.975137,0x42f0660,A2,4012822388
323,399.975367,0x42d7a20,A1,4052284792
324,399.975587,0x42f0660,A2,3978554492
325,399.975888,0x42d7a20,A1,4045267208
326,399.976018,0x42f0660,A2,3972843176
327,400.000672,0x42832b0,A3,7111821092
328,400.623678,0x42832b0,A3,7516664068
329,400.836760,0x42832b0,A3,7719085556
330,400.952209,0x42832b0,A3,7916058056
331,401.064834,0x42832b0,A3,7921507044
332,401.081256,0x42832b0,A3,7954200972
333,401.205757,0x42832b0,A3,7986894900
334,401.246233,0x42832b0,A3,8019588828
335,401.276985,0x42832b0,A3,8030486804
336,401.295080,0x42832b0,A3,8063180732
337,401.323409,0x42832b0,A3,8095874660
338,401.351337,0x42832b0,A3,8106772636
339,401.369272,0x42832b0,A3,8117670612
340,401.386646,0x42832b0,A3,8118114120
341,401.944963,0x42832b0,A3,7987444584
342,401.951572,0x42832b0,A3,7595435976
343,401.952824,0x42832b0,A3,6380907048
344,401.954096,0x42832b0,A3,5166378120
345,401.955067,0x42832b0,A3,4761535144
346,401.956118,0x42832b0,A3,4559113656
347,401.956970,0x42832b0,A3,4362141156
348,401.959874,0x42832b0,A3,4361697648
349,401.960825,0x42832b0,A3,4350799672
350,401.961916,0x42832b0,A3,4339901696
351,401.962727,0x42832b0,A3,4307207768
352,401.963178,0x42832b0,A3,4274513840
353,401.963619,0x42832b0,A3,4263615864
354,401.964300,0x42832b0,A3,4230921936
355,401.964800,0x42832b0,A3,4198228008
356,401.965251,0x42832b0,A3,4165534080
357,401.975725,0x42832b0,A3,4160085092
358,401.976827,0x42832b0,A3,4159641584
359,401.977908,0x42832b0,A3,4148743608
360,401.978579,0x42832b0,A3,4137845632
361,401.979090,0x42832b0,A3,4105151704
362,401.979641,0x42832b0,A3,4072457776
363,401.980101,0x42832b0,A3,4061559800
364,401.980552,0x42832b0,A3,4028865872
365,401.982214,0x42832b0,A3,3996171944
366,401.982675,0x42832b0,A3,3963478016
367,401.983105,0x42832b0,A3,3958029028
368,654.549283,0x42f0660,A2,4103512704
369,654.549293,0x42d7a20,A1,4175936736
370,654.549954,0x2dbde70,A0,4176836724
371,654.555752,0x42832b0,A3,4088698564
372,657.144519,0x42f0660,A2,4114935336
373,657.145750,0x42d7a20,A1,4189971904
374,657.156185,0x42f0660,A2,4126357968
375,657.156295,0x42d7a20,A1,4204007072
376,657.162554,0x42d7a20,A1,4218042240
377,657.162604,0x42f0660,A2,4137780600
378,657.166359,0x42d7a20,A1,4232077408
379,657.167220,0x42f0660,A2,4149203232
380,657.172798,0x42d7a20,A1,4232077636
381,657.173599,0x42f0660,A2,4149203460
382,657.268419,0x42f0660,A2,4279872988
383,657.269150,0x42d7a20,A1,4362747164
384,657.356440,0x42f0660,A2,4291295620
385,657.356690,0x42d7a20,A1,4376782332
386,657.376688,0x42f0660,A2,4302718252
387,657.377569,0x42d7a20,A1,4390817500
388,657.398267,0x42f0660,A2,4314140884
389,657.398468,0x42d7a20,A1,4404852668
390,657.416913,0x42f0660,A2,4325563516
391,657.418625,0x42d7a20,A1,4418887836
392,657.435408,0x42f0660,A2,4325563744
393,657.437982,0x42d7a20,A1,4418888064
394,657.452582,0x42f0660,A2,4325563516
395,657.455566,0x42d7a20,A1,4418887836
396,657.464318,0x42d7a20,A1,4404852668
397,657.464378,0x42f0660,A2,4314140884
398,657.465750,0x42d7a20,A1,4390817500
399,657.465860,0x42f0660,A2,4302718252
400,657.466741,0x42d7a20,A1,4376782332
401,657.467072,0x42f0660,A2,4291295620
402,657.467232,0x42d7a20,A1,4362747164
403,657.467733,0x42f0660,A2,4279872988
404,657.467783,0x42d7a20,A1,4232077636
405,657.468384,0x42f0660,A2,4149203460
406,657.481171,0x42d7a20,A1,4362747164
407,657.481261,0x42f0660,A2,4279872988
408,657.844270,0x42832b0,A3,4099596540
409,657.858940,0x42832b0,A3,4110494516
410,657.865670,0x42832b0,A3,4121392492
411,657.870646,0x42832b0,A3,4132290468
412,657.876965,0x42832b0,A3,4132290700
413,658.002708,0x2dbde70,A0,4190937188
414,658.015105,0x2dbde70,A0,4205037652
415,658.021634,0x2dbde70,A0,4219138116
416,658.026921,0x2dbde70,A0,4233238580
417,658.032859,0x2dbde70,A0,4233238812
418,658.251350,0x42832b0,A3,4262960236
419,658.541548,0x2dbde70,A0,4363908340
420,658.754090,0x42832b0,A3,4273858212
421,658.978719,0x2dbde70,A0,4378008804
422,659.145168,0x42832b0,A3,4284756188
423,659.310375,0x2dbde70,A0,4392109268
424,659.474820,0x42832b0,A3,4295654164
425,659.637414,0x2dbde70,A0,4406209732
426,659.800137,0x42832b0,A3,4306552140
427,659.966626,0x2dbde70,A0,4420310196
428,660.126686,0x42832b0,A3,4306552372
429,660.289620,0x2dbde70,A0,4420310428
430,660.453675,0x42832b0,A3,4306552140
431,660.465181,0x42832b0,A3,4295654164
432,660.466903,0x42832b0,A3,4284756188
433,660.468145,0x42832b0,A3,4273858212
434,660.468966,0x42832b0,A3,4262960236
435,660.469637,0x42832b0,A3,4132290700
436,660.483086,0x42832b0,A3,4262960236
437,660.602430,0x2dbde70,A0,4420310196
438,660.608538,0x2dbde70,A0,4406209732
439,660.609990,0x2dbde70,A0,4392109268
440,660.610911,0x2dbde70,A0,4378008804
441,660.611682,0x2dbde70,A0,4363908340
442,660.612433,0x2dbde70,A0,4233238812
443,660.626132,0x2dbde70,A0,4363908340
444,665.193628,0x42d7a20,A1,4232077636
445,665.259398,0x42f0660,A2,4149203460
446,666.863192,0x42f0660,A2,4160626092
447,667.399408,0x42f0660,A2,4149203460
448,667.496992,0x42d7a20,A1,4246112804
449,668.123914,0x42f0660,A2,4149431572
450,668.134278,0x42f0660,A2,4149431572
451,668.153124,0x42d7a20,A1,4232077636
452,668.482747,0x42832b0,A3,4132290700
453,668.562807,0x42f0660,A2,4149431572
454,668.567403,0x2dbde70,A0,4233238812
455,668.603913,0x42f0660,A2,4150079348
456,668.610582,0x42f0660,A2,4150079348
457,668.618824,0x42f0660,A2,4150079348
458,668.620396,0x42f0660,A2,4150079348
459,668.874515,0x42d7a20,A1,4232516092
460,668.882386,0x42d7a20,A1,4232516092
461,669.206261,0x42d7a20,A1,4232516092
462,669.238715,0x42d7a20,A1,4232740756
463,669.244964,0x42d7a20,A1,4232740756
464,669.253305,0x42d7a20,A1,4232740756
465,669.254928,0x42d7a20,A1,4232740756
466,669.443136,0x42832b0,A3,4143188676
467,669.749597,0x42832b0,A3,4132290700
468,669.947619,0x2dbde70,A0,4247339276
469,670.331497,0x2dbde70,A0,4233238812
470,670.376098,0x42832b0,A3,4132305276
471,670.383969,0x42832b0,A3,4132305276
472,670.658376,0x42832b0,A3,4132305276
473,670.706732,0x42832b0,A3,4132953052
474,670.710768,0x42832b0,A3,4132953052
475,670.719280,0x42832b0,A3,4132953052
476,670.720842,0x42832b0,A3,4132953052
477,671.060949,0x42832b0,A3,4133177716
478,671.064254,0x42832b0,A3,4133177716
479,671.069030,0x42832b0,A3,4133177716
480,671.070102,0x42832b0,A3,4133177716
481,671.071113,0x42832b0,A3,4133177716
482,671.721436,0x2dbde70,A0,4233466924
483,671.728947,0x2dbde70,A0,4233466924
484,671.953535,0x2dbde70,A0,4233466924
485,672.035858,0x2dbde70,A0,4233905380
486,672.040184,0x2dbde70,A0,4233905380
487,672.046934,0x2dbde70,A0,4233905380
488,672.048706,0x2dbde70,A0,4233905380
489,672.341168,0x2dbde70,A0,4233919956
490,672.344693,0x2dbde70,A0,4233919956
491,672.350310,0x2dbde70,A0,4233919956
492,672.351362,0x2dbde70,A0,4233919956
493,672.352403,0x2dbde70,A0,4233919956
494,679.126811,0x42d7a20,A1,4232302300
495,679.131317,0x42d7a20,A1,4232077636
496,679.137556,0x42d7a20,A1,4362747164
497,679.222382,0x42d7a20,A1,4376782332
498,679.243732,0x42d7a20,A1,4390817500
499,679.276396,0x42d7a20,A1,4404852668
500,679.299899,0x42d7a20,A1,4418887836
501,679.320407,0x42d7a20,A1,4418888064
502,679.353833,0x42d7a20,A1,4418887836
503,679.355145,0x42d7a20,A1,4404852668
504,679.355675,0x42d7a20,A1,4390817500
505,679.356246,0x42d7a20,A1,4376782332
506,679.357067,0x42d7a20,A1,4362747164
507,679.357508,0x42d7a20,A1,4232077636
508,679.360782,0x42d7a20,A1,4362747164
509,679.381461,0x2dbde70,A0,4233691844
510,679.385276,0x2dbde70,A0,4233253388
511,679.386908,0x2dbde70,A0,4233238812
512,679.389862,0x2dbde70,A0,4363908340
513,679.399976,0x42832b0,A3,4133163140
514,679.403421,0x42832b0,A3,4132515364
515,679.404683,0x42832b0,A3,4132290700
516,679.404723,0x42f0660,A2,4149851236
517,679.407857,0x42832b0,A3,4262960236
518,679.409099,0x42f0660,A2,4149203460
519,679.413965,0x42f0660,A2,4279872988
520,679.437348,0x42d7a20,A1,4376782332
521,679.456634,0x42d7a20,A1,4390817500
522,679.475921,0x42d7a20,A1,4404852668
523,679.496589,0x42d7a20,A1,4418887836
524,679.497330,0x42f0660,A2,4291295620
525,679.516937,0x42d7a20,A1,4418888064
526,679.518439,0x42f0660,A2,4302718252
527,679.533069,0x42d7a20,A1,4549557592
528,679.548871,0x42f0660,A2,4314140884
529,679.569629,0x42f0660,A2,4325563516
530,679.588906,0x42f0660,A2,4325563744
531,679.610155,0x42d7a20,A1,4563592760
532,679.616353,0x42f0660,A2,4325563516
533,679.617605,0x42f0660,A2,4314140884
534,679.618276,0x42f0660,A2,4302718252
535,679.619077,0x42f0660,A2,4291295620
536,679.619658,0x42f0660,A2,4279872988
537,679.620189,0x42f0660,A2,4149203460
538,679.622702,0x42f0660,A2,4279872988
539,679.629822,0x42d7a20,A1,4577627928
540,679.648938,0x42d7a20,A1,4591663096
541,679.667804,0x42d7a20,A1,4605698264
542,679.686940,0x42d7a20,A1,4605698492
543,679.697705,0x42f0660,A2,4291295620
544,679.701360,0x42d7a20,A1,4736368020
545,679.716040,0x42f0660,A2,4302718252
546,679.735307,0x42f0660,A2,4314140884
547,679.753332,0x42f0660,A2,4325563516
548,679.771707,0x42f0660,A2,4325563744
549,679.776804,0x42d7a20,A1,4750403188
550,679.786647,0x42f0660,A2,4456233272
551,679.797592,0x42d7a20,A1,4764438356
552,679.816679,0x42d7a20,A1,4778473524
553,679.835535,0x42d7a20,A1,4792508692
554,679.854521,0x42d7a20,A1,4792508920
555,679.863062,0x42f0660,A2,4467655904
556,679.871925,0x42d7a20,A1,4923178448
557,679.881237,0x42f0660,A2,4479078536
558,679.898791,0x42f0660,A2,4490501168
559,679.908605,0x2dbde70,A0,4378008804
560,679.916526,0x42f0660,A2,4501923800
561,679.935472,0x42f0660,A2,4501924028
562,679.948390,0x42d7a20,A1,4937213616
563,679.949902,0x42f0660,A2,4632593556
564,679.967656,0x42d7a20,A1,4951248784
565,679.987073,0x42d7a20,A1,4965283952
566,680.006109,0x42d7a20,A1,4979319120
567,680.025115,0x42d7a20,A1,4979319348
568,680.026577,0x42f0660,A2,4644016188
569,680.038694,0x42d7a20,A1,5109988876
570,680.044422,0x42f0660,A2,4655438820
571,680.061986,0x42f0660,A2,4666861452
572,680.079289,0x42f0660,A2,4678284084
573,680.097274,0x42f0660,A2,4678284312
574,680.111844,0x42f0660,A2,4808953840
575,680.115770,0x42d7a20,A1,5124024044
576,680.133995,0x42832b0,A3,4273858212
577,680.135076,0x42d7a20,A1,5138059212
578,680.155094,0x42d7a20,A1,5152094380
579,680.174030,0x42d7a20,A1,5166129548
580,680.188169,0x42f0660,A2,4820376472
581,680.193817,0x42d7a20,A1,5166129776
582,680.206274,0x42f0660,A2,4831799104
583,680.216158,0x42d7a20,A1,5296799304
584,680.224809,0x42f0660,A2,4843221736
585,680.242504,0x42f0660,A2,4854644368
586,680.260689,0x42f0660,A2,4854644596
587,680.273767,0x42f0660,A2,4985314124
588,680.291641,0x42d7a20,A1,5310834472
589,680.300964,0x2dbde70,A0,4392109268
590,680.314863,0x42d7a20,A1,5324869640
591,680.333749,0x42d7a20,A1,5338904808
592,680.350152,0x42f0660,A2,4996736756
593,680.352585,0x42d7a20,A1,5352939976
594,680.368046,0x42f0660,A2,5008159388
595,680.372312,0x42d7a20,A1,5352940204
596,680.386772,0x42f0660,A2,5019582020
597,680.388715,0x42d7a20,A1,5483609732
598,680.404396,0x42f0660,A2,5031004652
599,680.422020,0x42f0660,A2,5031004880
600,680.443680,0x42f0660,A2,5161674408
601,680.463938,0x42832b0,A3,4284756188
602,680.464809,0x42d7a20,A1,5497644900
603,680.484086,0x42d7a20,A1,5511680068
604,680.504444,0x42d7a20,A1,5525715236
605,680.518663,0x42f0660,A2,5173097040
606,680.523550,0x42d7a20,A1,5539750404
607,680.540653,0x42f0660,A2,5184519672
608,680.541905,0x42d7a20,A1,5539750632
609,680.555063,0x42d7a20,A1,5670420160
610,680.558318,0x42f0660,A2,5195942304
611,680.576072,0x42f0660,A2,5207364936
612,680.593846,0x42f0660,A2,5207365164
613,680.607485,0x42f0660,A2,5338034692
614,680.630256,0x2dbde70,A0,4406209732
615,680.632379,0x42d7a20,A1,5684455328
616,680.651616,0x42d7a20,A1,5698490496
617,680.684030,0x42f0660,A2,5349457324
618,680.701955,0x42f0660,A2,5360879956
619,680.720050,0x42f0660,A2,5372302588
620,680.737754,0x42f0660,A2,5383725220
621,680.749110,0x42d7a20,A1,5712525664
622,680.755408,0x42f0660,A2,5383725448
623,680.768296,0x42f0660,A2,5514394976
624,680.772262,0x42d7a20,A1,5726560832
625,680.790957,0x42d7a20,A1,5726561060
626,680.793401,0x42832b0,A3,4295654164
