event,t_ms,allocator_ref,allocator,live_bytes
68,21.329407,0x4a98f00,A0,394812992
69,21.377032,0x4a98f00,A0,408913456
70,21.399914,0x4a98f00,A0,451214848
71,21.437556,0x4a98f00,A0,493516240
72,21.476779,0x4a98f00,A0,507616704
73,21.499040,0x4a98f00,A0,521717168
74,21.562868,0x4a98f00,A0,521717168
75,22.106856,0x3bc56b0,A2,211318692
76,22.487350,0x3bc56b0,A2,217030008
77,22.537839,0x3bc56b0,A2,251297904
78,22.571606,0x3bc56b0,A2,285565800
79,22.606103,0x3bc56b0,A2,319833696
80,22.644265,0x3bc56b0,A2,331256328
81,22.668829,0x3bc56b0,A2,365524224
82,22.701624,0x3bc56b0,A2,399792120
83,22.732707,0x3bc56b0,A2,411214752
84,22.753035,0x3bc56b0,A2,422637384
85,22.759234,0x44fc360,A3,163469640
86,22.793010,0x3bc56b0,A2,422637384
87,24.053313,0x44fc360,A3,196163568
88,25.456814,0x44fc360,A3,201612556
89,25.710453,0x44fc360,A3,207061544
90,25.886685,0x32d7600,A1,921649816
91,25.918549,0x44fc360,A3,239755472
92,25.952295,0x44fc360,A3,272449400
93,25.986542,0x44fc360,A3,305143328
94,26.025967,0x44fc360,A3,316041304
95,26.047096,0x44fc360,A3,348735232
96,26.079330,0x44fc360,A3,381429160
97,26.111304,0x44fc360,A3,392327136
98,26.129539,0x4a98f00,A0,522057740
99,26.131922,0x44fc360,A3,403225112
100,26.172388,0x44fc360,A3,403225112
101,26.172949,0x4a98f00,A0,522398312
102,26.415883,0x4a98f00,A0,522057740
103,26.468045,0x4a98f00,A0,515007508
104,26.472791,0x4a98f00,A0,472706116
105,26.476046,0x4a98f00,A0,430404724
106,26.477458,0x4a98f00,A0,388103332
107,26.480412,0x4a98f00,A0,374002868
108,26.481493,0x4a98f00,A0,331701476
109,26.482124,0x4a98f00,A0,289400084
110,26.482785,0x4a98f00,A0,275299620
111,26.484167,0x4a98f00,A0,261199156
112,26.497756,0x4a98f00,A0,268249388
113,26.525384,0x4a98f00,A0,310550780
114,26.563176,0x4a98f00,A0,352852172
115,26.601608,0x4a98f00,A0,395153564
116,26.641874,0x4a98f00,A0,409254028
117,26.668681,0x4a98f00,A0,451555420
118,26.705832,0x4a98f00,A0,493856812
119,26.743003,0x4a98f00,A0,507957276
120,26.802074,0x4a98f00,A0,522057740
121,26.824695,0x4a98f00,A0,522398312
122,26.939623,0x3bc56b0,A2,423075328
123,26.992746,0x3bc56b0,A2,423513272
124,27.077563,0x3bc56b0,A2,423075328
125,27.108135,0x3bc56b0,A2,417364012
126,27.111660,0x3bc56b0,A2,383096116
127,27.113262,0x3bc56b0,A2,348828220
128,27.115295,0x3bc56b0,A2,314560324
129,27.117358,0x3bc56b0,A2,303137692
130,27.117999,0x3bc56b0,A2,268869796
131,27.118600,0x3bc56b0,A2,234601900
132,27.119331,0x3bc56b0,A2,223179268
133,27.120202,0x3bc56b0,A2,211756636
134,27.128613,0x3bc56b0,A2,217467952
135,27.150403,0x3bc56b0,A2,251735848
136,27.150754,0x4a98f00,A0,719681840
137,27.181666,0x3bc56b0,A2,286003744
138,27.213450,0x3bc56b0,A2,320271640
139,27.246846,0x3bc56b0,A2,331694272
140,27.268456,0x3bc56b0,A2,365962168
141,27.300480,0x3bc56b0,A2,400230064
142,27.331773,0x3bc56b0,A2,411652696
143,27.381551,0x3bc56b0,A2,423075328
144,27.402350,0x3bc56b0,A2,423513272
145,27.437258,0x3bc56b0,A2,620559440
146,30.628187,0x44fc360,A3,403668620
147,30.727513,0x44fc360,A3,404112128
148,30.870780,0x44fc360,A3,403668620
149,30.934558,0x44fc360,A3,398219632
150,30.939164,0x44fc360,A3,365525704
151,30.941568,0x44fc360,A3,332831776
152,30.943070,0x44fc360,A3,300137848
153,30.945864,0x44fc360,A3,289239872
154,30.946925,0x44fc360,A3,256545944
155,30.947836,0x44fc360,A3,223852016
156,30.948387,0x44fc360,A3,212954040
157,30.949118,0x44fc360,A3,202056064
158,30.966963,0x44fc360,A3,207505052
159,31.003343,0x44fc360,A3,240198980
160,31.037410,0x44fc360,A3,272892908
161,31.072037,0x44fc360,A3,305586836
162,31.106835,0x44fc360,A3,316484812
163,31.131159,0x44fc360,A3,349178740
164,31.164274,0x44fc360,A3,381872668
165,31.195757,0x44fc360,A3,392770644
166,31.259996,0x44fc360,A3,403668620
167,31.286112,0x44fc360,A3,404112128
168,31.343721,0x44fc360,A3,601084628
169,37.556446,0x32d7600,A1,1330352880
170,40.006136,0x4a98f00,A0,924015600
171,40.349027,0x3bc56b0,A2,823316924
172,45.043024,0x44fc360,A3,803506116
173,54.291324,0x4a98f00,A0,1332683120
174,54.304252,0x3bc56b0,A2,1228831892
175,59.092998,0x44fc360,A3,1208349092
176,66.264452,0x32d7600,A1,2556462072
177,82.591028,0x3bc56b0,A2,2445376796
178,83.190162,0x4a98f00,A0,2558685680
179,87.346710,0x44fc360,A3,2422878020
180,151.613194,0x32d7600,A1,3782571264
181,166.368930,0x3bc56b0,A2,3661921700
182,167.938829,0x4a98f00,A0,3784688240
183,171.842548,0x44fc360,A3,3637406948
184,237.855085,0x32d7600,A1,4174579848
185,249.734364,0x3bc56b0,A2,4053930284
186,253.655096,0x4a98f00,A0,4176696824
187,257.502438,0x44fc360,A3,4029415556
188,265.688157,0x32d7600,A1,4305249376
189,276.651747,0x3bc56b0,A2,4184599812
190,280.376270,0x4a98f00,A0,4307366352
191,284.125356,0x44fc360,A3,4160085092
192,384.569521,0x32d7600,A1,4435918904
193,384.698358,0x32d7600,A1,4827927488
194,384.913725,0x32d7600,A1,6054036680
195,385.536782,0x32d7600,A1,7280145872
196,386.166107,0x32d7600,A1,7688848936
197,386.384698,0x32d7600,A1,7893200468
198,386.503161,0x32d7600,A1,8090534416
199,386.621524,0x32d7600,A1,8097552000
200,386.640550,0x32d7600,A1,8139657504
201,386.820597,0x32d7600,A1,8181763008
202,386.879559,0x32d7600,A1,8223868512
203,386.917300,0x32d7600,A1,8237903680
204,386.939771,0x32d7600,A1,8280009184
205,386.977323,0x32d7600,A1,8322114688
206,387.012291,0x32d7600,A1,8336149856
207,387.033671,0x32d7600,A1,8350185024
208,387.056582,0x32d7600,A1,8350516584
209,391.035485,0x3bc56b0,A2,4315269340
210,391.130475,0x3bc56b0,A2,4707277924
211,391.344780,0x3bc56b0,A2,5923822828
212,391.956071,0x3bc56b0,A2,7140367732
213,392.576925,0x3bc56b0,A2,7545882700
214,392.791690,0x3bc56b0,A2,7748640184
215,392.907830,0x3bc56b0,A2,7945686352
216,393.022618,0x3bc56b0,A2,7951397668
217,393.042686,0x3bc56b0,A2,7985665564
218,393.171132,0x3bc56b0,A2,8019933460
219,393.218638,0x3bc56b0,A2,8054201356
220,393.251653,0x3bc56b0,A2,8065623988
221,393.271791,0x3bc56b0,A2,8099891884
222,393.302893,0x3bc56b0,A2,8134159780
223,393.336269,0x3bc56b0,A2,8145582412
224,393.356627,0x3bc56b0,A2,8157005044
225,393.377176,0x3bc56b0,A2,8157442988
226,395.192923,0x44fc360,A3,4290754628
227,395.286672,0x44fc360,A3,4682763236
228,395.492435,0x4a98f00,A0,4438035880
229,395.501247,0x44fc360,A3,5897292164
230,396.114280,0x44fc360,A3,7111821092
231,396.343766,0x4a98f00,A0,4830044464
232,397.111071,0x44fc360,A3,7516664068
233,397.464798,0x4a98f00,A0,6056047024
234,397.823922,0x44fc360,A3,7719085556
235,398.594982,0x4a98f00,A0,7282049584
236,398.854730,0x44fc360,A3,7916058056
237,399.626501,0x4a98f00,A0,7690717104
238,399.880420,0x44fc360,A3,7921507044
239,400.240786,0x4a98f00,A0,7895050864
240,400.404631,0x44fc360,A3,7954200972
241,400.664168,0x4a98f00,A0,8092334392
242,400.916295,0x44fc360,A3,7986894900
243,401.105215,0x4a98f00,A0,8099384624
244,401.278914,0x44fc360,A3,8019588828
245,401.441628,0x4a98f00,A0,8141686016
246,401.615817,0x44fc360,A3,8030486804
247,401.874974,0x4a98f00,A0,8183987408
248,401.965138,0x44fc360,A3,8063180732
249,402.148630,0x4a98f00,A0,8226288800
250,402.325073,0x44fc360,A3,8095874660
251,402.507243,0x4a98f00,A0,8240389264
252,402.683977,0x44fc360,A3,8106772636
253,402.853830,0x4a98f00,A0,8282690656
254,403.017776,0x44fc360,A3,8117670612
255,403.198274,0x4a98f00,A0,8324992048
256,403.366946,0x44fc360,A3,8118114120
257,403.545632,0x4a98f00,A0,8339092512
258,403.869057,0x4a98f00,A0,8353192976
259,403.891868,0x4a98f00,A0,8353533548
260,404.606381,0x3bc56b0,A2,8026773460
261,404.610967,0x4a98f00,A0,8222864020
262,404.614312,0x44fc360,A3,7987444584
263,404.617055,0x3bc56b0,A2,7634764876
264,404.617977,0x4a98f00,A0,7830855436
265,404.618928,0x3bc56b0,A2,6418219972
266,404.619589,0x4a98f00,A0,6604852876
267,404.620500,0x3bc56b0,A2,5201675068
268,404.621201,0x4a98f00,A0,5378850316
269,404.621541,0x3bc56b0,A2,4796160100
270,404.621872,0x44fc360,A3,7595435976
271,404.622242,0x4a98f00,A0,4970182796
272,404.623004,0x3bc56b0,A2,4593402616
273,404.623054,0x44fc360,A3,6380907048
274,404.623234,0x4a98f00,A0,4765849036
275,404.624235,0x4a98f00,A0,4568565508
276,404.624265,0x44fc360,A3,5166378120
277,404.624496,0x3bc56b0,A2,4396356448
278,404.625237,0x32d7600,A1,8219847056
279,404.625587,0x44fc360,A3,4761535144
280,404.626939,0x44fc360,A3,4559113656
281,404.627940,0x44fc360,A3,4362141156
282,404.628862,0x3bc56b0,A2,4395918504
283,404.629072,0x4a98f00,A0,4568224936
284,404.630324,0x4a98f00,A0,4554124472
285,404.630394,0x3bc56b0,A2,4384495872
286,404.631095,0x44fc360,A3,4361697648
287,404.631695,0x4a98f00,A0,4540024008
288,404.631996,0x3bc56b0,A2,4373073240
289,404.632036,0x44fc360,A3,4350799672
290,404.632617,0x4a98f00,A0,4497722616
291,404.633087,0x3bc56b0,A2,4338805344
292,404.633378,0x32d7600,A1,7827838472
293,404.633438,0x44fc360,A3,4339901696
294,404.633568,0x4a98f00,A0,4455421224
295,404.634139,0x3bc56b0,A2,4304537448
296,404.634459,0x44fc360,A3,4307207768
297,404.634509,0x4a98f00,A0,4441320760
298,404.635030,0x32d7600,A1,6601729280
299,404.635350,0x44fc360,A3,4274513840
300,404.635371,0x4a98f00,A0,4399019368
301,404.635601,0x3bc56b0,A2,4293114816
302,404.635901,0x44fc360,A3,4263615864
303,404.636112,0x4a98f00,A0,4356717976
304,404.636392,0x3bc56b0,A2,4258846920
305,404.636752,0x32d7600,A1,5375620088
306,404.636823,0x4a98f00,A0,4314416584
307,404.636943,0x3bc56b0,A2,4224579024
308,404.637253,0x44fc360,A3,4230921936
309,404.637804,0x3bc56b0,A2,4190311128
310,404.637814,0x44fc360,A3,4198228008
311,404.637984,0x32d7600,A1,4966917024
312,404.638515,0x44fc360,A3,4165534080
313,404.639276,0x32d7600,A1,4762565492
314,404.640357,0x32d7600,A1,4565231544
315,404.642841,0x32d7600,A1,4564899984
316,404.643762,0x32d7600,A1,4550864816
317,404.645004,0x32d7600,A1,4536829648
318,404.645855,0x32d7600,A1,4494724144
319,404.646736,0x32d7600,A1,4452618640
320,404.647858,0x32d7600,A1,4438583472
321,404.648549,0x32d7600,A1,4396477968
322,404.649941,0x32d7600,A1,4354372464
323,404.650531,0x32d7600,A1,4312266960
324,404.655028,0x44fc360,A3,4160085092
325,404.655258,0x4a98f00,A0,4307366352
326,404.655408,0x3bc56b0,A2,4184599812
327,404.656460,0x44fc360,A3,4159641584
328,404.656770,0x4a98f00,A0,4307025780
329,404.656970,0x3bc56b0,A2,4184161868
330,404.657621,0x44fc360,A3,4148743608
331,404.657952,0x4a98f00,A0,4292925316
332,404.657982,0x3bc56b0,A2,4172739236
333,404.658482,0x44fc360,A3,4137845632
334,404.658663,0x3bc56b0,A2,4161316604
335,404.658963,0x4a98f00,A0,4278824852
336,404.659153,0x44fc360,A3,4105151704
337,404.659434,0x3bc56b0,A2,4127048708
338,404.659834,0x44fc360,A3,4072457776
339,404.659924,0x4a98f00,A0,4236523460
340,404.660074,0x3bc56b0,A2,4092780812
341,404.660395,0x44fc360,A3,4061559800
342,404.660525,0x3bc56b0,A2,4081358180
343,404.660565,0x4a98f00,A0,4194222068
344,404.660966,0x3bc56b0,A2,4047090284
345,404.661046,0x4a98f00,A0,4180121604
346,404.661056,0x44fc360,A3,4028865872
347,404.661506,0x4a98f00,A0,4137820212
348,404.662288,0x32d7600,A1,4305249376
349,404.662928,0x44fc360,A3,3996171944
350,404.663249,0x3bc56b0,A2,4012822388
351,404.663509,0x44fc360,A3,3963478016
352,404.663750,0x4a98f00,A0,4095518820
353,404.663850,0x3bc56b0,A2,3978554492
354,404.664040,0x32d7600,A1,4304917816
355,404.664060,0x44fc360,A3,3958029028
356,404.664320,0x3bc56b0,A2,3972843176
357,404.664471,0x4a98f00,A0,4053217428
358,404.664941,0x4a98f00,A0,4046167196
359,404.665081,0x32d7600,A1,4290882648
360,404.665983,0x32d7600,A1,4276847480
361,404.666834,0x32d7600,A1,4234741976
362,404.667455,0x32d7600,A1,4192636472
363,404.667925,0x32d7600,A1,4178601304
364,404.668376,0x32d7600,A1,4136495800
365,404.670639,0x32d7600,A1,4094390296
366,404.671360,0x32d7600,A1,4052284792
367,404.671911,0x32d7600,A1,4045267208
368,657.305272,0x32d7600,A1,4175936736
369,657.305383,0x3bc56b0,A2,4103512704
370,657.317419,0x44fc360,A3,4088698564
371,657.318250,0x4a98f00,A0,4176836724
372,660.389104,0x3bc56b0,A2,4114935336
373,660.394822,0x44fc360,A3,4099596540
374,660.398537,0x32d7600,A1,4189971904
375,660.404485,0x3bc56b0,A2,4126357968
376,660.410253,0x44fc360,A3,4110494516
377,660.413327,0x32d7600,A1,4204007072
378,660.413908,0x3bc56b0,A2,4137780600
379,660.419886,0x44fc360,A3,4121392492
380,660.420227,0x3bc56b0,A2,4149203232
381,660.422149,0x32d7600,A1,4218042240
382,660.426155,0x44fc360,A3,4132290468
383,660.428568,0x32d7600,A1,4232077408
384,660.429209,0x3bc56b0,A2,4149203460
385,660.434316,0x44fc360,A3,4132290700
386,660.436069,0x32d7600,A1,4232077636
387,660.505013,0x3bc56b0,A2,4279872988
388,660.522267,0x32d7600,A1,4362747164
389,660.563524,0x4a98f00,A0,4190937188
390,660.583141,0x4a98f00,A0,4205037652
391,660.591352,0x4a98f00,A0,4219138116
392,660.594356,0x3bc56b0,A2,4291295620
393,660.598262,0x4a98f00,A0,4233238580
394,660.607054,0x4a98f00,A0,4233238812
395,660.609928,0x32d7600,A1,4376782332
396,660.615786,0x3bc56b0,A2,4302718252
397,660.632709,0x32d7600,A1,4390817500
398,660.640209,0x3bc56b0,A2,4314140884
399,660.655681,0x32d7600,A1,4404852668
400,660.660778,0x3bc56b0,A2,4325563516
401,660.679293,0x32d7600,A1,4418887836
402,660.682458,0x3bc56b0,A2,4325563744
403,660.698970,0x3bc56b0,A2,4325563516
404,660.700753,0x32d7600,A1,4418888064
405,660.710055,0x3bc56b0,A2,4314140884
406,660.711758,0x3bc56b0,A2,4302718252
407,660.712929,0x3bc56b0,A2,4291295620
408,660.713650,0x3bc56b0,A2,4279872988
409,660.714381,0x3bc56b0,A2,4149203460
410,660.716384,0x32d7600,A1,4418887836
411,660.722402,0x32d7600,A1,4404852668
412,660.723925,0x32d7600,A1,4390817500
413,660.725116,0x32d7600,A1,4376782332
414,660.725867,0x32d7600,A1,4362747164
415,660.726588,0x32d7600,A1,4232077636
416,660.730614,0x3bc56b0,A2,4279872988
417,660.741489,0x32d7600,A1,4362747164
418,660.804956,0x44fc360,A3,4262960236
419,661.109455,0x4a98f00,A0,4363908340
420,661.316049,0x44fc360,A3,4273858212
421,661.544974,0x4a98f00,A0,4378008804
422,661.709370,0x44fc360,A3,4284756188
423,661.875869,0x4a98f00,A0,4392109268
424,662.037802,0x44fc360,A3,4295654164
425,662.202458,0x4a98f00,A0,4406209732
426,662.366794,0x44fc360,A3,4306552140
427,662.533453,0x4a98f00,A0,4420310196
428,662.695376,0x44fc360,A3,4306552372
429,662.865790,0x4a98f00,A0,4420310428
430,663.019792,0x44fc360,A3,4306552140
431,663.026542,0x44fc360,A3,4295654164
432,663.028194,0x44fc360,A3,4284756188
433,663.029175,0x44fc360,A3,4273858212
434,663.029866,0x44fc360,A3,4262960236
435,663.030507,0x44fc360,A3,4132290700
436,663.047010,0x44fc360,A3,4262960236
437,663.176368,0x4a98f00,A0,4420310196
438,663.182736,0x4a98f00,A0,4406209732
439,663.184339,0x4a98f00,A0,4392109268
440,663.186131,0x4a98f00,A0,4378008804
441,663.187042,0x4a98f00,A0,4363908340
442,663.187944,0x4a98f00,A0,4233238812
443,663.204727,0x4a98f00,A0,4363908340
444,668.847959,0x3bc56b0,A2,4149203460
445,668.848129,0x32d7600,A1,4232077636
446,670.455039,0x3bc56b0,A2,4160626092
447,670.980422,0x3bc56b0,A2,4149203460
448,671.163213,0x32d7600,A1,4246112804
449,671.572907,0x44fc360,A3,4132290700
450,671.608636,0x4a98f00,A0,4233238812
451,671.687034,0x32d7600,A1,4232077636
452,671.704928,0x3bc56b0,A2,4149431572
453,671.713240,0x3bc56b0,A2,4149431572
454,672.093613,0x3bc56b0,A2,4149431572
455,672.145845,0x3bc56b0,A2,4150079348
456,672.152013,0x3bc56b0,A2,4150079348
457,672.161987,0x3bc56b0,A2,4150079348
458,672.163529,0x3bc56b0,A2,4150079348
459,672.366408,0x32d7600,A1,4232516092
460,672.374169,0x32d7600,A1,4232516092
461,672.705124,0x32d7600,A1,4232516092
462,672.748393,0x32d7600,A1,4232740756
463,672.755073,0x32d7600,A1,4232740756
464,672.762923,0x32d7600,A1,4232740756
465,672.764646,0x32d7600,A1,4232740756
466,672.785084,0x44fc360,A3,4143188676
467,673.080000,0x4a98f00,A0,4247339276
468,673.111293,0x44fc360,A3,4132290700
469,673.476935,0x4a98f00,A0,4233238812
470,674.612287,0x44fc360,A3,4132305276
471,674.619877,0x44fc360,A3,4132305276
472,674.936052,0x44fc360,A3,4132305276
473,674.966494,0x4a98f00,A0,4233466924
474,674.974405,0x4a98f00,A0,4233466924
475,675.126945,0x44fc360,A3,4132953052
476,675.132483,0x44fc360,A3,4132953052
477,675.141505,0x44fc360,A3,4132953052
478,675.143097,0x44fc360,A3,4132953052
479,675.206084,0x4a98f00,A0,4233466924
480,675.288848,0x4a98f00,A0,4233905380
481,675.294465,0x4a98f00,A0,4233905380
482,675.301325,0x4a98f00,A0,4233905380
483,675.302927,0x4a98f00,A0,4233905380
484,675.440005,0x44fc360,A3,4133177716
485,675.443410,0x44fc360,A3,4133177716
486,675.447586,0x44fc360,A3,4133177716
487,675.448727,0x44fc360,A3,4133177716
488,675.449659,0x44fc360,A3,4133177716
489,675.597432,0x4a98f00,A0,4233919956
490,675.601017,0x4a98f00,A0,4233919956
491,675.607235,0x4a98f00,A0,4233919956
492,675.608287,0x4a98f00,A0,4233919956
493,675.609298,0x4a98f00,A0,4233919956
494,682.675287,0x32d7600,A1,4232302300
495,682.680434,0x4a98f00,A0,4233691844
496,682.680434,0x32d7600,A1,4232077636
497,682.684520,0x4a98f00,A0,4233253388
498,682.686232,0x4a98f00,A0,4233238812
499,682.690388,0x32d7600,A1,4362747164
500,682.694233,0x4a98f00,A0,4363908340
501,682.700081,0x44fc360,A3,4133163140
502,682.703937,0x44fc360,A3,4132515364
503,682.705018,0x44fc360,A3,4132290700
504,682.711878,0x44fc360,A3,4262960236
505,682.737433,0x3bc56b0,A2,4149851236
506,682.749820,0x3bc56b0,A2,4149203460
507,682.766112,0x3bc56b0,A2,4279872988
508,682.777448,0x32d7600,A1,4376782332
509,682.801891,0x32d7600,A1,4390817500
510,682.836139,0x32d7600,A1,4404852668
511,682.855695,0x3bc56b0,A2,4291295620
512,682.859000,0x32d7600,A1,4418887836
513,682.879408,0x3bc56b0,A2,4302718252
514,682.882733,0x32d7600,A1,4418888064
515,682.912614,0x3bc56b0,A2,4314140884
516,682.915848,0x32d7600,A1,4418887836
517,682.917581,0x32d7600,A1,4404852668
518,682.918302,0x32d7600,A1,4390817500
519,682.919183,0x32d7600,A1,4376782332
520,682.919824,0x32d7600,A1,4362747164
521,682.920765,0x32d7600,A1,4232077636
522,682.926853,0x32d7600,A1,4362747164
523,682.933953,0x3bc56b0,A2,4325563516
524,682.954912,0x3bc56b0,A2,4325563744
525,682.986826,0x3bc56b0,A2,4325563516
526,682.988178,0x3bc56b0,A2,4314140884
527,682.988808,0x3bc56b0,A2,4302718252
528,682.989830,0x3bc56b0,A2,4291295620
529,682.990561,0x3bc56b0,A2,4279872988
530,682.991132,0x3bc56b0,A2,4149203460
531,682.996109,0x3bc56b0,A2,4279872988
532,683.004720,0x32d7600,A1,4376782332
533,683.026390,0x32d7600,A1,4390817500
534,683.047279,0x32d7600,A1,4404852668
535,683.068468,0x32d7600,A1,4418887836
536,683.074596,0x3bc56b0,A2,4291295620
537,683.090699,0x32d7600,A1,4418888064
538,683.094294,0x3bc56b0,A2,4302718252
539,683.109184,0x32d7600,A1,4549557592
540,683.113680,0x3bc56b0,A2,4314140884
541,683.133117,0x3bc56b0,A2,4325563516
542,683.154066,0x3bc56b0,A2,4325563744
543,683.171430,0x3bc56b0,A2,4456233272
544,683.186310,0x32d7600,A1,4563592760
545,683.207579,0x32d7600,A1,4577627928
546,683.210363,0x4a98f00,A0,4378008804
547,683.228388,0x32d7600,A1,4591663096
548,683.247765,0x3bc56b0,A2,4467655904
549,683.249137,0x32d7600,A1,4605698264
550,683.267972,0x3bc56b0,A2,4479078536
551,683.270015,0x32d7600,A1,4605698492
552,683.287109,0x32d7600,A1,4736368020
553,683.287609,0x3bc56b0,A2,4490501168
554,683.306746,0x3bc56b0,A2,4501923800
555,683.327274,0x3bc56b0,A2,4501924028
556,683.343947,0x3bc56b0,A2,4632593556
557,683.366468,0x32d7600,A1,4750403188
558,683.387907,0x32d7600,A1,4764438356
559,683.408576,0x32d7600,A1,4778473524
560,683.423126,0x3bc56b0,A2,4644016188
561,683.429344,0x32d7600,A1,4792508692
562,683.433791,0x44fc360,A3,4273858212
563,683.442683,0x3bc56b0,A2,4655438820
564,683.450403,0x32d7600,A1,4792508920
565,683.463401,0x3bc56b0,A2,4666861452
566,683.471172,0x32d7600,A1,4923178448
567,683.482718,0x3bc56b0,A2,4678284084
568,683.503066,0x3bc56b0,A2,4678284312
569,683.520800,0x3bc56b0,A2,4808953840
570,683.550241,0x32d7600,A1,4937213616
571,683.576517,0x32d7600,A1,4951248784
572,683.597586,0x32d7600,A1,4965283952
573,683.599528,0x3bc56b0,A2,4820376472
574,683.601872,0x4a98f00,A0,4392109268
575,683.620007,0x3bc56b0,A2,4831799104
576,683.620327,0x32d7600,A1,4979319120
577,683.640305,0x3bc56b0,A2,4843221736
578,683.641676,0x32d7600,A1,4979319348
579,683.659751,0x3bc56b0,A2,4854644368
580,683.665149,0x32d7600,A1,5109988876
581,683.680720,0x3bc56b0,A2,4854644596
582,683.696402,0x3bc56b0,A2,4985314124
583,683.744628,0x32d7600,A1,5124024044
584,683.763284,0x44fc360,A3,4284756188
585,683.766308,0x32d7600,A1,5138059212
586,683.774940,0x3bc56b0,A2,4996736756
587,683.788518,0x32d7600,A1,5152094380
588,683.795368,0x3bc56b0,A2,5008159388
589,683.809557,0x32d7600,A1,5166129548
590,683.816357,0x3bc56b0,A2,5019582020
591,683.830696,0x32d7600,A1,5166129776
592,683.836024,0x3bc56b0,A2,5031004652
593,683.854990,0x32d7600,A1,5296799304
594,683.856001,0x3bc56b0,A2,5031004880
595,683.876489,0x3bc56b0,A2,5161674408
596,683.932186,0x4a98f00,A0,4406209732
597,683.934750,0x32d7600,A1,5310834472
598,683.953866,0x3bc56b0,A2,5173097040
599,683.961006,0x32d7600,A1,5324869640
600,683.980042,0x3bc56b0,A2,5184519672
601,683.982265,0x32d7600,A1,5338904808
602,684.000300,0x3bc56b0,A2,5195942304
603,684.003314,0x32d7600,A1,5352939976
604,684.020327,0x3bc56b0,A2,5207364936
605,684.024593,0x32d7600,A1,5352940204
606,684.040255,0x3bc56b0,A2,5207365164
607,684.044751,0x32d7600,A1,5483609732
608,684.057959,0x3bc56b0,A2,5338034692
609,684.095951,0x44fc360,A3,4295654164
610,684.124791,0x32d7600,A1,5497644900
611,684.135886,0x3bc56b0,A2,5349457324
612,684.146361,0x32d7600,A1,5511680068
613,684.156394,0x3bc56b0,A2,5360879956
614,684.167960,0x32d7600,A1,5525715236
615,684.178485,0x3bc56b0,A2,5372302588
616,684.189590,0x32d7600,A1,5539750404
617,684.198602,0x3bc56b0,A2,5383725220
618,684.210949,0x32d7600,A1,5539750632
