event,t_ms,allocator_ref,allocator,live_bytes
304,401.967268,0x3ecc570,A2,4304537448
305,401.967368,0x3409e00,A0,4399019368
306,401.967809,0x3d7d280,A3,4230921936
307,401.968099,0x3409e00,A0,4356717976
308,401.968140,0x3ecc570,A2,4293114816
309,401.968360,0x3d7d280,A3,4198228008
310,401.968830,0x3409e00,A0,4314416584
311,401.968971,0x3ecc570,A2,4258846920
312,401.969371,0x3d7d280,A3,4165534080
313,401.969612,0x3ecc570,A2,4224579024
314,401.970232,0x3ed2570,A1,4564899984
315,401.970292,0x3ecc570,A2,4190311128
316,401.971534,0x3ed2570,A1,4550864816
317,401.972766,0x3ed2570,A1,4536829648
318,401.973657,0x3ed2570,A1,4494724144
319,401.974608,0x3ed2570,A1,4452618640
320,401.975299,0x3ed2570,A1,4438583472
321,401.976050,0x3ed2570,A1,4396477968
322,401.977162,0x3ed2570,A1,4354372464
323,401.977873,0x3ed2570,A1,4312266960
324,401.985964,0x3d7d280,A3,4160085092
325,401.986104,0x3409e00,A0,4307366352
326,401.986294,0x3ecc570,A2,4184599812
327,401.987496,0x3409e00,A0,4307025780
328,401.987576,0x3d7d280,A3,4159641584
329,401.988678,0x3d7d280,A3,4148743608
330,401.988738,0x3409e00,A0,4292925316
331,401.988798,0x3ecc570,A2,4184161868
332,401.989519,0x3d7d280,A3,4137845632
333,401.989659,0x3ed2570,A1,4305249376
334,401.989809,0x3409e00,A0,4278824852
335,401.990180,0x3d7d280,A3,4105151704
336,401.990230,0x3ecc570,A2,4172739236
337,401.990801,0x3d7d280,A3,4072457776
338,401.990941,0x3409e00,A0,4236523460
339,401.991131,0x3ecc570,A2,4161316604
340,401.991452,0x3d7d280,A3,4061559800
341,401.991532,0x3ed2570,A1,4304917816
342,401.991572,0x3409e00,A0,4194222068
343,401.991862,0x3ecc570,A2,4127048708
344,401.992002,0x3d7d280,A3,4028865872
345,401.992042,0x3409e00,A0,4180121604
346,401.992663,0x3ecc570,A2,4092780812
347,401.992753,0x3409e00,A0,4137820212
348,401.992803,0x3ed2570,A1,4290882648
349,401.993194,0x3ecc570,A2,4081358180
350,401.993635,0x3ed2570,A1,4276847480
351,401.993685,0x3ecc570,A2,4047090284
352,401.994055,0x3d7d280,A3,3996171944
353,401.994346,0x3ed2570,A1,4234741976
354,401.994556,0x3d7d280,A3,3963478016
355,401.994696,0x3409e00,A0,4095518820
356,401.995016,0x3d7d280,A3,3958029028
357,401.995157,0x3ed2570,A1,4192636472
358,401.995517,0x3409e00,A0,4053217428
359,401.995808,0x3ed2570,A1,4178601304
360,401.995838,0x3ecc570,A2,4012822388
361,401.995988,0x3409e00,A0,4046167196
362,401.996428,0x3ecc570,A2,3978554492
363,401.996438,0x3ed2570,A1,4136495800
364,401.996899,0x3ecc570,A2,3972843176
365,401.998541,0x3ed2570,A1,4094390296
366,401.999483,0x3ed2570,A1,4052284792
367,402.000324,0x3ed2570,A1,4045267208
368,656.331323,0x3ed2570,A1,4175936736
369,656.332515,0x3ecc570,A2,4103512704
370,656.347906,0x3d7d280,A3,4088698564
371,656.436378,0x3409e00,A0,4176836724
372,659.303537,0x3ecc570,A2,4114935336
373,659.308184,0x3ed2570,A1,4189971904
374,659.319189,0x3ecc570,A2,4126357968
375,659.323875,0x3ed2570,A1,4204007072
376,659.328402,0x3ecc570,A2,4137780600
377,659.333188,0x3ed2570,A1,4218042240
378,659.334670,0x3ecc570,A2,4149203232
379,659.339206,0x3ed2570,A1,4232077408
380,659.344103,0x3ecc570,A2,4149203460
381,659.346897,0x3ed2570,A1,4232077636
382,659.422951,0x3ecc570,A2,4279872988
383,659.422992,0x3ed2570,A1,4362747164
384,659.513045,0x3ecc570,A2,4291295620
385,659.513356,0x3ed2570,A1,4376782332
386,659.534955,0x3ecc570,A2,4302718252
387,659.536598,0x3ed2570,A1,4390817500
388,659.551448,0x3409e00,A0,4190937188
389,659.556525,0x3ecc570,A2,4314140884
390,659.559469,0x3ed2570,A1,4404852668
391,659.567440,0x3409e00,A0,4205037652
392,659.576432,0x3ecc570,A2,4325563516
393,659.576763,0x3409e00,A0,4219138116
394,659.581539,0x3ed2570,A1,4418887836
395,659.583222,0x3409e00,A0,4233238580
396,659.591022,0x3409e00,A0,4233238812
397,659.598733,0x3ecc570,A2,4325563744
398,659.603169,0x3ed2570,A1,4418888064
399,659.618781,0x3ecc570,A2,4325563516
400,659.618801,0x3ed2570,A1,4418887836
401,659.629796,0x3ecc570,A2,4314140884
402,659.629806,0x3ed2570,A1,4404852668
403,659.631508,0x3ed2570,A1,4390817500
404,659.631548,0x3ecc570,A2,4302718252
405,659.632590,0x3ed2570,A1,4376782332
406,659.632770,0x3ecc570,A2,4291295620
407,659.633200,0x3ed2570,A1,4362747164
408,659.633321,0x3ecc570,A2,4279872988
409,659.633931,0x3ecc570,A2,4149203460
410,659.633951,0x3ed2570,A1,4232077636
411,659.650264,0x3ed2570,A1,4362747164
412,659.650424,0x3ecc570,A2,4279872988
413,659.717536,0x3d7d280,A3,4099596540
414,659.735311,0x3d7d280,A3,4110494516
415,659.744613,0x3d7d280,A3,4121392492
416,659.751803,0x3d7d280,A3,4132290468
417,659.760325,0x3d7d280,A3,4132290700
418,659.968992,0x3409e00,A0,4363908340
419,660.253342,0x3d7d280,A3,4262960236
420,660.466686,0x3409e00,A0,4378008804
421,660.688711,0x3d7d280,A3,4273858212
422,660.857042,0x3409e00,A0,4392109268
423,661.021037,0x3d7d280,A3,4284756188
424,661.185754,0x3409e00,A0,4406209732
425,661.348437,0x3d7d280,A3,4295654164
426,661.515417,0x3409e00,A0,4420310196
427,661.677960,0x3d7d280,A3,4306552140
428,661.842106,0x3409e00,A0,4420310428
429,662.005380,0x3d7d280,A3,4306552372
430,662.173251,0x3409e00,A0,4420310196
431,662.181292,0x3409e00,A0,4406209732
432,662.182543,0x3409e00,A0,4392109268
433,662.184406,0x3409e00,A0,4378008804
434,662.185417,0x3409e00,A0,4363908340
435,662.186799,0x3409e00,A0,4233238812
436,662.209150,0x3409e00,A0,4363908340
437,662.316027,0x3d7d280,A3,4306552140
438,662.323407,0x3d7d280,A3,4295654164
439,662.325179,0x3d7d280,A3,4284756188
440,662.327563,0x3d7d280,A3,4273858212
441,662.328624,0x3d7d280,A3,4262960236
442,662.329415,0x3d7d280,A3,4132290700
443,662.344226,0x3d7d280,A3,4262960236
444,667.261953,0x3ecc570,A2,4149203460
445,667.411549,0x3ed2570,A1,4232077636
446,668.933019,0x3ecc570,A2,4160626092
447,669.526685,0x3ecc570,A2,4149203460
448,669.726219,0x3ed2570,A1,4246112804
449,670.214250,0x3409e00,A0,4233238812
450,670.274312,0x3ecc570,A2,4149431572
451,670.285077,0x3ecc570,A2,4149431572
452,670.306687,0x3ed2570,A1,4232077636
453,670.328807,0x3d7d280,A3,4132290700
454,670.679239,0x3ecc570,A2,4149431572
455,670.733243,0x3ecc570,A2,4150079348
456,670.741534,0x3ecc570,A2,4150079348
457,670.752560,0x3ecc570,A2,4150079348
458,670.754482,0x3ecc570,A2,4150079348
459,671.016062,0x3ed2570,A1,4232516092
460,671.024613,0x3ed2570,A1,4232516092
461,671.358031,0x3ed2570,A1,4232516092
462,671.400400,0x3ed2570,A1,4232740756
463,671.407479,0x3ed2570,A1,4232740756
464,671.415801,0x3ed2570,A1,4232740756
465,671.417573,0x3ed2570,A1,4232740756
466,671.620953,0x3d7d280,A3,4143188676
467,671.896331,0x3409e00,A0,4247339276
468,671.949845,0x3d7d280,A3,4132290700
469,672.313745,0x3409e00,A0,4233238812
470,673.454062,0x3d7d280,A3,4132305276
471,673.463124,0x3d7d280,A3,4132305276
472,673.770096,0x3d7d280,A3,4132305276
473,673.799186,0x3409e00,A0,4233466924
474,673.806867,0x3409e00,A0,4233466924
475,673.960177,0x3d7d280,A3,4132953052
476,673.965525,0x3d7d280,A3,4132953052
477,673.974717,0x3d7d280,A3,4132953052
478,673.976139,0x3d7d280,A3,4132953052
479,674.037974,0x3409e00,A0,4233466924
480,674.124413,0x3409e00,A0,4233905380
481,674.130802,0x3409e00,A0,4233905380
482,674.139834,0x3409e00,A0,4233905380
483,674.141576,0x3409e00,A0,4233905380
484,674.273037,0x3d7d280,A3,4133177716
485,674.276442,0x3d7d280,A3,4133177716
486,674.281779,0x3d7d280,A3,4133177716
487,674.283091,0x3d7d280,A3,4133177716
488,674.284102,0x3d7d280,A3,4133177716
489,674.429853,0x3409e00,A0,4233919956
490,674.433858,0x3409e00,A0,4233919956
491,674.441288,0x3409e00,A0,4233919956
492,674.442830,0x3409e00,A0,4233919956
493,674.443902,0x3409e00,A0,4233919956
494,681.510292,0x3ed2570,A1,4232302300
495,681.515309,0x3ed2570,A1,4232077636
496,681.520155,0x3409e00,A0,4233691844
497,681.524371,0x3409e00,A0,4233253388
498,681.526254,0x3409e00,A0,4233238812
499,681.527435,0x3ed2570,A1,4362747164
500,681.535136,0x3409e00,A0,4363908340
501,681.536688,0x3d7d280,A3,4133163140
502,681.540523,0x3d7d280,A3,4132515364
503,681.541735,0x3d7d280,A3,4132290700
504,681.543528,0x3ecc570,A2,4149851236
505,681.548394,0x3ecc570,A2,4149203460
506,681.549536,0x3d7d280,A3,4262960236
507,681.558078,0x3ecc570,A2,4279872988
508,681.615356,0x3ed2570,A1,4376782332
509,681.639259,0x3ed2570,A1,4390817500
510,681.647230,0x3ecc570,A2,4291295620
511,681.670582,0x3ecc570,A2,4302718252
512,681.674988,0x3ed2570,A1,4404852668
513,681.698931,0x3ed2570,A1,4418887836
514,681.702857,0x3ecc570,A2,4314140884
515,681.721752,0x3ed2570,A1,4418888064
516,681.724947,0x3ecc570,A2,4325563516
517,681.745675,0x3ecc570,A2,4325563744
518,681.757051,0x3ed2570,A1,4418887836
519,681.759084,0x3ed2570,A1,4404852668
520,681.759995,0x3ed2570,A1,4390817500
521,681.760666,0x3ed2570,A1,4376782332
522,681.761297,0x3ed2570,A1,4362747164
523,681.762088,0x3ed2570,A1,4232077636
524,681.768587,0x3ed2570,A1,4362747164
525,681.773343,0x3ecc570,A2,4325563516
526,681.774545,0x3ecc570,A2,4314140884
527,681.775186,0x3ecc570,A2,4302718252
528,681.776257,0x3ecc570,A2,4291295620
529,681.777028,0x3ecc570,A2,4279872988
530,681.777489,0x3ecc570,A2,4149203460
531,681.782486,0x3ecc570,A2,4279872988
532,681.848176,0x3ed2570,A1,4376782332
533,681.860974,0x3ecc570,A2,4291295620
534,681.869766,0x3ed2570,A1,4390817500
535,681.881111,0x3ecc570,A2,4302718252
536,681.890444,0x3ed2570,A1,4404852668
537,681.900588,0x3ecc570,A2,4314140884
538,681.911814,0x3ed2570,A1,4418887836
539,681.920345,0x3ecc570,A2,4325563516
540,681.935887,0x3ed2570,A1,4418888064
541,681.941144,0x3ecc570,A2,4325563744
542,681.954532,0x3ed2570,A1,4549557592
543,681.958438,0x3ecc570,A2,4456233272
544,682.033921,0x3ed2570,A1,4563592760
545,682.036795,0x3ecc570,A2,4467655904
546,682.049152,0x3409e00,A0,4378008804
547,682.055201,0x3ed2570,A1,4577627928
548,682.057023,0x3ecc570,A2,4479078536
549,682.076069,0x3ed2570,A1,4591663096
550,682.079574,0x3ecc570,A2,4490501168
551,682.099762,0x3ecc570,A2,4501923800
552,682.101074,0x3ed2570,A1,4605698264
553,682.120030,0x3ecc570,A2,4501924028
554,682.123174,0x3ed2570,A1,4605698492
555,682.136903,0x3ecc570,A2,4632593556
556,682.140338,0x3ed2570,A1,4736368020
557,682.214490,0x3ecc570,A2,4644016188
558,682.217784,0x3ed2570,A1,4750403188
559,682.234818,0x3ecc570,A2,4655438820
560,682.238673,0x3ed2570,A1,4764438356
561,682.254254,0x3ecc570,A2,4666861452
562,682.259281,0x3ed2570,A1,4778473524
563,682.272599,0x3d7d280,A3,4273858212
564,682.273361,0x3ecc570,A2,4678284084
565,682.279649,0x3ed2570,A1,4792508692
566,682.293408,0x3ecc570,A2,4678284312
567,682.300638,0x3ed2570,A1,4792508920
568,682.313996,0x3ecc570,A2,4808953840
569,682.318312,0x3ed2570,A1,4923178448
570,682.390582,0x3ecc570,A2,4820376472
571,682.395989,0x3ed2570,A1,4937213616
572,682.410709,0x3ecc570,A2,4831799104
573,682.417438,0x3ed2570,A1,4951248784
574,682.433020,0x3ecc570,A2,4843221736
575,682.438578,0x3ed2570,A1,4965283952
576,682.440640,0x3409e00,A0,4392109268
577,682.452467,0x3ecc570,A2,4854644368
578,682.459957,0x3ed2570,A1,4979319120
579,682.472434,0x3ecc570,A2,4854644596
580,682.481186,0x3ed2570,A1,4979319348
581,682.491470,0x3ecc570,A2,4985314124
582,682.497438,0x3ed2570,A1,5109988876
583,682.570629,0x3ecc570,A2,4996736756
584,682.576657,0x3ed2570,A1,5124024044
585,682.590857,0x3ecc570,A2,5008159388
586,682.598387,0x3ed2570,A1,5138059212
587,682.605347,0x3d7d280,A3,4284756188
588,682.611685,0x3ecc570,A2,5019582020
589,682.620648,0x3ed2570,A1,5152094380
590,682.632674,0x3ecc570,A2,5031004652
591,682.641797,0x3ed2570,A1,5166129548
592,682.652091,0x3ecc570,A2,5031004880
593,682.663086,0x3ed2570,A1,5166129776
594,682.676074,0x3ecc570,A2,5161674408
595,682.684125,0x3ed2570,A1,5296799304
596,682.754412,0x3ecc570,A2,5173097040
597,682.763684,0x3ed2570,A1,5310834472
598,682.772797,0x3409e00,A0,4406209732
599,682.779095,0x3ecc570,A2,5184519672
600,682.789970,0x3ed2570,A1,5324869640
601,682.799263,0x3ecc570,A2,5195942304
602,682.811260,0x3ed2570,A1,5338904808
603,682.819020,0x3ecc570,A2,5207364936
604,682.834281,0x3ed2570,A1,5352939976
605,682.840800,0x3ecc570,A2,5207365164
606,682.855591,0x3ed2570,A1,5352940204
607,682.858214,0x3ecc570,A2,5338034692
608,682.874126,0x3ed2570,A1,5483609732
609,682.936041,0x3d7d280,A3,4295654164
610,682.937153,0x3ecc570,A2,5349457324
611,682.954687,0x3ed2570,A1,5497644900
612,682.957861,0x3ecc570,A2,5360879956
613,682.976437,0x3ed2570,A1,5511680068
614,682.978169,0x3ecc570,A2,5372302588
615,682.998136,0x3ecc570,A2,5383725220
616,682.998637,0x3ed2570,A1,5525715236
617,683.018254,0x3ecc570,A2,5383725448
618,683.020127,0x3ed2570,A1,5539750404
