event,t_ms,allocator_ref,allocator,live_bytes
271,399.887841,0x4ade570,A1,5375620088
272,399.888161,0x3fbed40,A0,4970182796
273,399.888622,0x4ade570,A1,4966917024
274,399.888932,0x4040570,A2,4796160100
275,399.889623,0x4ade570,A1,4762565492
276,399.889653,0x3fbed40,A0,4765849036
277,399.890244,0x4040570,A2,4593402616
278,399.891065,0x4ade570,A1,4565231544
279,399.891195,0x3fbed40,A0,4568565508
280,399.891626,0x4040570,A2,4396356448
281,399.894991,0x4040570,A2,4395918504
282,399.895011,0x3fbed40,A0,4568224936
283,399.895161,0x371c2c0,A3,7987444584
284,399.895221,0x4ade570,A1,4564899984
285,399.896192,0x3fbed40,A0,4554124472
286,399.896443,0x4ade570,A1,4550864816
287,399.896753,0x4040570,A2,4384495872
288,399.897614,0x3fbed40,A0,4540024008
289,399.898045,0x4ade570,A1,4536829648
290,399.898085,0x4040570,A2,4373073240
291,399.898586,0x3fbed40,A0,4497722616
292,399.898996,0x4040570,A2,4338805344
293,399.899156,0x4ade570,A1,4494724144
294,399.899657,0x3fbed40,A0,4455421224
295,399.899998,0x4040570,A2,4304537448
296,399.900278,0x4ade570,A1,4452618640
297,399.900338,0x3fbed40,A0,4441320760
298,399.900889,0x4ade570,A1,4438583472
299,399.900949,0x4040570,A2,4293114816
300,399.901139,0x3fbed40,A0,4399019368
301,399.901610,0x4ade570,A1,4396477968
302,399.901790,0x3fbed40,A0,4356717976
303,399.902080,0x4040570,A2,4258846920
304,399.902261,0x3fbed40,A0,4314416584
305,399.902431,0x371c2c0,A3,7595435976
306,399.902531,0x4ade570,A1,4354372464
307,399.902661,0x4040570,A2,4224579024
308,399.903042,0x4ade570,A1,4312266960
309,399.903232,0x4040570,A2,4190311128
310,399.903803,0x371c2c0,A3,6380907048
311,399.905275,0x371c2c0,A3,5166378120
312,399.906637,0x371c2c0,A3,4761535144
313,399.908019,0x371c2c0,A3,4559113656
314,399.908880,0x371c2c0,A3,4362141156
315,399.912395,0x371c2c0,A3,4361697648
316,399.913486,0x371c2c0,A3,4350799672
317,399.914868,0x371c2c0,A3,4339901696
318,399.916040,0x371c2c0,A3,4307207768
319,399.916260,0x3fbed40,A0,4307366352
320,399.916480,0x4ade570,A1,4305249376
321,399.916721,0x371c2c0,A3,4274513840
322,399.916901,0x4040570,A2,4184599812
323,399.917391,0x371c2c0,A3,4263615864
324,399.917702,0x4ade570,A1,4304917816
325,399.917752,0x3fbed40,A0,4307025780
326,399.918373,0x371c2c0,A3,4230921936
327,399.918493,0x4040570,A2,4184161868
328,399.918894,0x4ade570,A1,4290882648
329,399.918914,0x371c2c0,A3,4198228008
330,399.919004,0x3fbed40,A0,4292925316
331,399.919544,0x371c2c0,A3,4165534080
332,399.919735,0x4040570,A2,4172739236
333,399.919785,0x4ade570,A1,4276847480
334,399.920025,0x3fbed40,A0,4278824852
335,399.920476,0x4040570,A2,4161316604
336,399.920686,0x3fbed40,A0,4236523460
337,399.920726,0x4ade570,A1,4234741976
338,399.921046,0x4040570,A2,4127048708
339,399.921417,0x4ade570,A1,4192636472
340,399.921437,0x3fbed40,A0,4194222068
341,399.921647,0x4040570,A2,4092780812
342,399.922088,0x4ade570,A1,4178601304
343,399.922108,0x3fbed40,A0,4180121604
344,399.922108,0x4040570,A2,4081358180
345,399.922589,0x4040570,A2,4047090284
346,399.922649,0x4ade570,A1,4136495800
347,399.922659,0x3fbed40,A0,4137820212
348,399.924291,0x4040570,A2,4012822388
349,399.924601,0x3fbed40,A0,4095518820
350,399.924822,0x4040570,A2,3978554492
351,399.925172,0x4ade570,A1,4094390296
352,399.925232,0x3fbed40,A0,4053217428
353,399.925312,0x4040570,A2,3972843176
354,399.925713,0x3fbed40,A0,4046167196
355,399.926093,0x4ade570,A1,4052284792
356,399.926734,0x4ade570,A1,4045267208
357,399.931321,0x371c2c0,A3,4160085092
358,399.932763,0x371c2c0,A3,4159641584
359,399.933804,0x371c2c0,A3,4148743608
360,399.934635,0x371c2c0,A3,4137845632
361,399.935366,0x371c2c0,A3,4105151704
362,399.935957,0x371c2c0,A3,4072457776
363,399.936428,0x371c2c0,A3,4061559800
364,399.936918,0x371c2c0,A3,4028865872
365,399.939492,0x371c2c0,A3,3996171944
366,399.939972,0x371c2c0,A3,3963478016
367,399.940453,0x371c2c0,A3,3958029028
368,653.962656,0x4040570,A2,4103512704
