seq,step,time,tag,phase,current_bytes,actual_bytes,highwater_bytes
176,-1,6,PDE.solveRhs.afterAssemble,point,23846623281,40000000000,29388700753
177,-1,6,PDE.solveRhs.afterSavedRhs,point,24238631865,40000000000,29388700753
178,-1,6,PDE.solveRhs.beforeSolve,point,24238631865,40000000000,29388700753
179,-1,6,PDE.solveRhs.afterSolve,point,24238631865,40000000000,29388700753
180,6,6,momentumSolve,exit,23846623281,40000000000,29388700753
181,6,6,after-UEqn,point,23846623281,40000000000,29388700753
182,6,6,pEqn,enter,25971702177,40000000000,29388700753
183,-1,6,PDE.solveImpl.beforeAssemble,point,25971702177,40000000000,29388700753
184,-1,6,PDE.solveImpl.afterAssemble,point,25971702177,40000000000,29388700753
185,-1,6,PDE.solveImpl.beforeSolve,point,25971702177,40000000000,29388700753
186,-1,6,PDE.solveImpl.afterSolve,point,25971702177,40000000000,29388700753
187,6,6,pEqn,exit,25971702177,40000000000,29388700753
188,6,6,after-pEqn,point,23846623281,40000000000,29388700753
189,-1,6,kOmegaSST.correct,enter,23846623281,40000000000,29388700753
190,-1,6,kOmegaSST.afterGradients,point,23846623281,40000000000,29388700753
191,-1,6,kOmegaSST.omegaEqn.before,point,23846623281,40000000000,29388700753
192,-1,6,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
193,-1,6,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
194,-1,6,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
195,-1,6,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
196,-1,6,kOmegaSST.omegaEqn.after,point,23846623281,40000000000,29388700753
197,-1,6,kOmegaSST.kEqn.before,point,23846623281,40000000000,29388700753
198,-1,6,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
199,-1,6,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
200,-1,6,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
201,-1,6,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
202,-1,6,kOmegaSST.kEqn.after,point,23846623281,40000000000,29388700753
203,-1,6,kOmegaSST.correct,exit,23846623281,40000000000,29388700753
204,6,6,after-turb,point,23846623281,40000000000,29388700753
205,6,6,timeStep,exit,23846623281,40000000000,29388700753
206,7,7,timeStep,enter,23846623281,40000000000,29388700753
207,7,7,step-start,point,23846623281,40000000000,29388700753
208,7,7,momentumSolve,enter,23846623281,40000000000,29388700753
209,-1,7,PDE.solveRhs.afterAssemble,point,23846623281,40000000000,29388700753
210,-1,7,PDE.solveRhs.afterSavedRhs,point,24238631865,40000000000,29388700753
